nombre_producto,cantidad_entregada
AMLODIPINO + VALSARTAN + HIDROCLOROTIAZIDA 10MG+320MG+25MG TABLETA | NOVARTIS | EXFORGE HCT,84
INSULINA GLARGINA + LIXISENATIDA (10/40) (100UI+50MCG)/3ML SOLUCION INYECTABLE | SANOFI | SOLIQUA,6
VILDAGLIPTINA + METFORMINA 50MG + 850MG TABLETA | NOVARTIS | GALVUS MET,175
DAPAGLIFLOZINA 10MG TABLETA | ASTRA ZENECA | FORXIGA,84
TIRAS REACTIVAS P/GLUCOSA GD50 X UND |DIABETRICS |GLUCOQUICK,100
AMLODIPINO + VALSARTAN + HIDROCLOROTIAZIDA 5MG+160MG+12.5MG TABLETA | PROCAPS | VARTERAL HCT,175
CARVEDILOL 12.5MG TABLETA | WINTHROP |,120
LEVOTIROXINA 50MCG TABLETA | SIEGFRIED | TIROXIN,120
VALSARTAN 160MG TABLETAS |GENFAR|,84
LORATADINA 10MG TABLETA | LAPROFF |,30
BECLOMETASONA 50MCG INHALADOR NASAL | BIOSYNTEC |,1
BETAMETASONA 0.05% CREMA | AG |,1
AZELASTINA + FLUTICASONA PROPIONATO 137MCG+50MCG SPRAY NASAL X 30ML | NOVAMED | AZEFLU,3
POLIETILENGLICOL + PROPILENGLICOL 3MG + 4MG SOLUCION OFTALMICA X 10ML | ALCON | SYSTANE ULTRA,2
LIDOCAINA 2% JALEA | PROCLIN |,4
TAMSULOSINA 0.4MG TABLETA DE LIBERACION SOSTENIDA | AUROBINDO | OD - TAM 0.4,90
CIPROFLOXACINO 500MG TABLETA | BCN | PROCATEC,20
ESPIRONOLACTONA 25MG TABLETA | LAPROFF |,90
TAMSULOSINA 0.4MG TABLETA DE LIBERACION SOSTENIDA | AUROBINDO | OD - TAM 0.4,90
LOSARTAN 50MG TABLETA | FARMACAPSULAS |,180
CIPROFLOXACINO 500MG TABLETA | BCN | PROCATEC,20
TAMSULOSINA 0.4MG TABLETA DE LIBERACION SOSTENIDA | AUROBINDO | OD - TAM 0.4,90
ACETAMINOFEN 500MG TABLETA | AG |,32
ENOXAPARINA SODICA 40MG/0.4ML SOLUCION INYECTABLE | DELTA | PHARMA LAW,5
DICLOFENACO SODICO 75MG/3ML (2.5%) SOLUCION INYECTABLE | FARMIONNI |,6
VITAMINA D3 (COLECALCIFEROL) 5600U.I./10ML SOLUCION ORAL | NOVAMED | DENSIMET,2
SULFATO DE ZINC 2MG/ML SOLUCION ORAL | FARMATECH | SULZINC,4
MESALAZINA 500MG TABLETA | LABINCO | MESAX,30
CARBONATO DE CALCIO 1500MG + VITAMINA D 200U.I TABLETA | LEBRIUT S.A.S | OROCAL D,30
ETORICOXIB 90MG TABLETA | EUROFARMA |,20
CIPROFLOXACINO 500MG TABLETA | AG |,14
LEVOTIROXINA 75MCG TABLETA | TECNOQUIMICAS |,90
ROSUVASTATINA 40MG TABLETA | ECAR |,90
AMLODIPINO 5MG TABLETA | WINTHROP |,120
INSULINA GLARGINA 300U.I./3ML (100U.I./ML) LAPICERO | SANOFI AVENTIS | LANTUS,2
INSULINA GLULISINA 300U.I./3ML (100U.I./ML) CARTUCHO | SANOFI AVENTIS | APIDRA,1
IBUPROFENO 800MG TABLETA | GENFAR |,60
VITAMINA D3 2000UI CAPSULA | COLMED |,90
LEVOTIROXINA 25MCG TABLETA | TECNOQUIMICAS |,30
VITAMINA D3 (COLECALCIFEROL) 5600U.I./10ML SOLUCION ORAL | NOVAMED | DENSIMET,3
SERTRALINA 50MG TABLETA | GENFAR |,180
QUETIAPINA 100MG TABLETA | AUROBINDO | QUITIDE,90
QUETIAPINA 25MG TABLETA | WINTHROP |,270
TAMSULOSINA 0.4MG TABLETA DE LIBERACION SOSTENIDA | AUROBINDO | OD - TAM 0.4,90
DAPAGLIFLOZINA 10MG TABLETA | ASTRA ZENECA | FORXIGA,84
ENALAPRIL 20MG TABLETA | ANGLOPHARMA |,180
HIDROCLOROTIAZIDA 25MG TABLETA | GENFAR |,90
AMLODIPINO 10MG TABLETA | GENFAR |,90
ATORVASTATINA 40MG TABLETA ECAR,90
CARVEDILOL 6.25MG TABLETA | WINTHROP |,90
AMLODIPINO 10MG TABLETA | GENFAR |,90
LOSARTAN 50MG TABLETA | FARMACAPSULAS |,60
IBUPROFENO 400MG TABLETA | GENFAR |,15
DICLOFENACO SODICO 75MG/3ML (2.5%) SOLUCION INYECTABLE | FARMIONNI |,1
AMBROXOL 30MG/5ML JARABE ADULTO | LAPROFF |,1
TRAZODONA 50MG TABLETA | RECIPE |,240
TRIMETOPRIM SULFAMETOXAZOL 800MG + 160MG TABLETA | GENFAR |,14
ATORVASTATINA 20MG TABLETA | ECAR |,90
AMLODIPINO 5MG TABLETA | WINTHROP |,90
ACIDO VALPROICO 250MG CAPSULA | NOVAMED | FERBIN CAPSULA LIQUIDA,270
ACETAMINOFEN 150MG/5ML JARABE | LAPROFF |,2
CEFALEXINA 250MG/5ML SUSPENSION | LASANTE |,4
OLANZAPINA 10MG TABLETA | SCANDINAVIA | OLAZAP,60
LEVOSULPIRIDE + PANCREATINA + SIMETICONA 25MG+150MG+80MG TABLETA | NOVAMED | DIMOFLAX,60
TRIMEBUTINA 200MG TABLETA | GENFAR |,90
AMLODIPINO 10MG TABLETA | GENFAR |,60
ACIDO ACETIL SALICILICO 100MG TABLETA | WINTHROP |,60
ATORVASTATINA 40MG TABLETA ECAR,60
LOSARTAN 50MG TABLETA | GENFAR |,60
METOPROLOL 50MG TABLETA (UNIDOSIS) | ROPSOHN | BETOPROLOL,60
SERTRALINA 25MG TABLETA | TECNOFARMA | DOMINIUM,30
ACETAMINOFEN 500MG TABLETA | AG |,90
ACIDO ACETIL SALICILICO 100MG TABLETA | BAYER | CARDIOASPIRINA,90
AMLODIPINO + VALSARTAN + HIDROCLOROTIAZIDA 5MG+160MG+12.5MG TABLETA | PROCAPS | VARTERAL HCT,180
ESPIRONOLACTONA 25MG TABLETA | LAPROFF |,90
CEFALEXINA 500MG CAPSULA | RECIPE |,40
ACETAMINOFEN 500MG TABLETA | AG |,30
DICLOFENACO SODICO 50MG TABLETA | GENFAR |,14
IVERMECTINA (1%) 1GR/100GR CREMA TOPICA | GALDERMA | SOOLANTRA,1
PREGABALINA 75MG TABLETA | MSN | EPIBALIN,180
ROSUVASTATINA 20MG TABLETA | ECAR |,90
LEVOTIROXINA 75MCG TABLETA | TECNOQUIMICAS |,90
SERTRALINA 50MG TABLETA | GENFAR |,60
LEVETIRACETAM 1GR TABLETA | SCANDINAVIA | CEUMID,60
AMOXICILINA 500MG CAPSULA | LASANTE |,30
NAPROXENO 250MG TABLETA GENFAR,10
PREDNISOLONA 5MG TABLETA | LAPROFF |,5
SALBUTAMOL 100MCG INHALADOR | CIPLA |,1
ATORVASTATINA 40MG TABLETA ECAR,90
TOBRAMICINA + DEXAMETASONA 0.3% + 0.1% UNGUENTO OFTALMICA | SOPHIA | TRAZIDEX UNGENA,1
ACETAMINOFEN 500MG TABLETA | AG |,30
DICLOFENACO SODICO 50MG TABLETA | GENFAR |,30
METOCARBAMOL 750MG TABLETA | LABINCO | MIOFLEX,40
FEXOFENADINA 30MG/5ML JARABE | ECAR |,1
FLUOXETINA 20MG/5ML JARABE | BIOQUIFAR | DIZPAZIL,2
SULFATO FERROSO 300MG TABLETA | ECAR |,90
PANTOPRAZOL 40MG TABLETA | IPCA | PANTODEX DR - 40,40
BISACODILO 5MG TABLETA | BUSSIE |,90
TAMSULOSINA 0.4MG TABLETA DE LIBERACION SOSTENIDA | AUROBINDO | OD - TAM 0.4,90
ESOMEPRAZOL 20MG TABLETA |COLMED,90
LACTULOSA 66.7GR/100ML SOBRE DE SOLUCION ORAL | HUMAX | CONSTILAX,90
GLUCOMETRO DIGITAL | PROCAPS | GLUCOQUICK DIAMOND GD50,1
LANCETAS DE GLUCOMETRIA | PROCAPS | GLUCOQUICK,1
BECLOMETASONA 50MCG INHALADOR BUCAL | BIOSYNTEC |,3
SALBUTAMOL 100MCG INHALADOR | CIPLA |,1
NAPROXENO 500MG TABLETA | GENFAR |,14
ACETAMINOFEN 500MG TABLETA | AG |,20
DICLOFENACO SODICO 75MG/3ML (2.5%) SOLUCION INYECTABLE | FARMIONNI |,1
ESPIRONOLACTONA 100MG TABLETA | HUMAX |,50
DOXICICLINA 100MG TABLETA | GENFAR |,90
AMOXICILINA 500MG CAPSULA | LASANTE |,40
CLARITROMICINA 500MG TABLETA | GENFAR |,20
ESOMEPRAZOL 40MG TABLETA | GENFAR |,90
DEXAMETASONA 8MG/2ML SOLUCION INYECTABLE | FARMIONNI |,3
NIFEDIPINO RETARD 30MG CAPSULA | NOVAMED |,90
DICLOFENACO SODICO 50MG TABLETA | GENFAR |,24
ACETAMINOFEN 500MG TABLETA | AG |,12
AMITRIPTILINA 25MG TABLETA | LAPROFF |,27
ESOMEPRAZOL 20MG TABLETA | COLMED |,27
TRIMEBUTINA 200MG TABLETA | GENFAR |,180
ATORVASTATINA 20MG TABLETA | LASANTE |,90
LOSARTAN 50MG TABLETA | FARMACAPSULAS |,90
SUBSALICILATO DE BISMUTO 262 MG TABLETA MASTICABLE | LAFRANCOL | BISBACTER,60
AMLODIPINO + VALSARTAN + HIDROCLOROTIAZIDA 5MG+160MG+12.5MG TABLETA | PROCAPS | VARTERAL HCT,84
VITAMINA D3 (COLECALCIFEROL) 25.000U.I./1ML SOLUCION ORAL | EUROETIKA | HISTOTAL,12
ROSUVASTATINA 40MG TABLETA | ECAR |,90
ENALAPRIL 20MG TABLETA | ANGLOPHARMA |,180
NIFEDIPINO RETARD 30MG CAPSULA | NOVAMED |,180
LEVOTIROXINA 25MCG TABLETA | TECNOQUIMICAS |,120
LEVOTIROXINA 50MCG TABLETA | SIEGFRIED | TIROXIN,120
ENALAPRIL 20MG TABLETA | ANGLOPHARMA |,120
FOSFOMICINA 3GR SOBRE DE SOLUCION ORAL | NOVAMED | UROFOS,6
DAPAGLIFLOZINA 10MG TABLETA | ASTRA ZENECA | FORXIGA,84
AMLODIPINO + VALSARTAN + HIDROCLOROTIAZIDA 5MG+160MG+12.5MG TABLETA | PROCAPS | VARTERAL HCT,168
ESPIRONOLACTONA 100MG TABLETA | HUMAX |,90
VALSARTAN 160MG TABLETA | LASANTE |,175
ATORVASTATINA 40MG TABLETA ECAR,30
TAMSULOSINA 0.4MG TABLETA DE LIBERACION SOSTENIDA | AUROBINDO | OD - TAM 0.4,30
ACETAMINOFEN 500MG TABLETA | AG |,20
LANSOPRAZOL 30MG CAPSULA DE LIBERACION PROLONGADA | LASANTE |,21
POLIETILENGLICOL 3350 SOBRE DE SOLUCION ORAL | ECAR | FARMALAX,7
TIAMINA 300MG TABLETA | ECAR | VITAMINA B1 TABLETA,60
CARBONATO DE CALCIO 1500MG + VITAMINA D 200U.I TABLETA | LEBRIUT S.A.S | OROCAL D,60
HIDROCLOROTIAZIDA 25MG TABLETA | GENFAR |,90
AMLODIPINO 10MG TABLETA | GENFAR |,90
CARBONATO DE CALCIO 1500MG + VITAMINA D 200U.I TABLETA | LEBRIUT S.A.S | OROCAL D,30
ACETAMINOFEN 500MG TABLETA | AG |,30
LATANOPROST 50MCG/2.5ML GOTAS OFTALMICAS | PROCAPS | LATANOX,3
PROPRANOLOL 40MG TABLETA | NOVAMED |,90
LEVOTIROXINA 50MCG TABLETA | SIEGFRIED | TIROXIN,11
ATORVASTATINA 40MG TABLETA ECAR,120
LATANOPROST 50MCG/2.5ML GOTAS OFTALMICAS | PROCAPS | LATANOX,3
ALBENDAZOL 400MG/20ML SUSPENSION | LAPROFF | FRASCO,1
FEXOFENADINA CLORHIDRATO 120MG TABLETA | ECAR |,10
ACETAMINOFEN 500MG TABLETA | AG |,30
METOCARBAMOL 750MG TABLETA | LABINCO | MIOFLEX,40
TRAMADOL CLORHIDRATO 100MG/ML SOLUCION ORAL | EXPOFARMA | 10ML,2
DICLOFENACO SODICO 50MG TABLETA | GENFAR |,18
HIOSCINA N-BUTIL BROMURO 10MG TABLETA | RECIPE |,18
AMITRIPTILINA 25MG TABLETA | LAPROFF |,90
ACETAMINOFEN 500MG TABLETA | AG |,40
ACETAMINOFEN 500MG TABLETA | AG |,16
OXALATO DE ESCITALOPRAM 10MG TABLETA | GENFAR |,56
LEVOTIROXINA 25MCG TABLETA | TECNOQUIMICAS |,60
CLONIDINA 0.150MG TABLETA | ECAR | E-CARDIO,60
FLUOXETINA 20MG/5ML JARABE | BIOQUIFAR | DIZPAZIL,2
TAMSULOSINA 0.4MG TABLETA DE LIBERACION SOSTENIDA | AUROBINDO | OD - TAM 0.4,90
OMEPRAZOL 20MG CAPSULA | NOVAMED |,30
TAMSULOSINA 0.4MG TABLETA DE LIBERACION SOSTENIDA | AUROBINDO | OD - TAM 0.4,90
BETAMETASONA 0.05% CREMA | GENFAR |,4
DIACEREINA 50MG TABLETA | SYNERGY LAB S.A.S | ARTRO M,90
PREGABALINA 75MG TABLETA | MSN | EPIBALIN,90
ALENDRONATO 70MG TABLETA | LASANTE |,1
ACETAMINOFEN 500MG TABLETA | AG |,15
ATORVASTATINA 20MG TABLETA | LASANTE |,90
CARBONATO DE CALCIO 600MG TABLETA | METLEN FARMA | OSTEOCAL,90
ATORVASTATINA 40MG TABLETA ECAR,90
ENALAPRIL 20MG TABLETA | ANGLOPHARMA |,180
LEVOTIROXINA 25MCG TABLETA | TECNOQUIMICAS |,90
SULFATO FERROSO 300MG TABLETA | ECAR |,90
AMLODIPINO 10MG TABLETA | GENFAR |,90
LOSARTAN 50MG TABLETA | FARMACAPSULAS |,180
BECLOMETASONA 50MCG INHALADOR NASAL | BIOSYNTEC |,1
PREGABALINA 75MG TABLETA | MSN | EPIBALIN,60
ACIDO ACETIL SALICILICO 100MG TABLETA | BAYER | CARDIOASPIRINA,90
ATORVASTATINA 40MG TABLETA ECAR,90
ESOMEPRAZOL 40MG TABLETA | COLMED |,90
LEVOTIROXINA 50MCG TABLETA | SIEGFRIED | TIROXIN,120
ATORVASTATINA 40MG TABLETA ECAR,90
NIFEDIPINO RETARD 30MG CAPSULA | NOVAMED |,90
METFORMINA 850MG TABLETA | PISA S.A |,90
FUROSEMIDA 40MG TABLETA | GENFAR |,90
VITAMINA D3 2000UI CAPSULA | COLMED |,90
LEVOTIROXINA 50MCG TABLETA | SIEGFRIED | TIROXIN,70
AMLODIPINO 10MG TABLETA | GENFAR |,90
ACETAMINOFEN 500MG TABLETA | AG |,30
FUROSEMIDA 40MG TABLETA | GENFAR |,90
LEVOTIROXINA 50MCG TABLETA | SIEGFRIED | TIROXIN,60
DAPAGLIFLOZINA 10MG TABLETA | ASTRA ZENECA | FORXIGA,84
TIAMINA 300MG TABLETA | ECAR | VITAMINA B1 TABLETA,30
GLUCOMETRO DIGITAL | PROCAPS | GLUCOQUICK DIAMOND GD50,1
NAPROXENO 250MG TABLETA GENFAR,30
METOCARBAMOL 750MG TABLETA | LABINCO | MIOFLEX,40
AMITRIPTILINA 25MG TABLETA | LAPROFF |,30
DAPAGLIFLOZINA 10MG TABLETA | ASTRA ZENECA | FORXIGA,56
LEVOMEPROMAZINA 4% SOLUCION ORAL | HUMAX |,1
LEVETIRACETAM 500MG TABLETA | GLAXO | KEPPRA,120
OLANZAPINA 5MG TABLETA | SIEGFRIED | MEFLAX,30
OLANZAPINA 10MG TABLETA | SCANDINAVIA | OLAZAP,30
HIALURONATO DE SODIO 4MG/ML (0.4%) SOLUCION OFTALMICA FC*10ML | OPHTHA | HIALTEARS,1
VITAMINA D3 2000UI CAPSULA | COLMED |,90
LEVOTIROXINA 75MCG TABLETA | TECNOQUIMICAS |,90
NAPROXENO 250MG TABLETA GENFAR,30
TIAMINA 300MG TABLETA | ECAR | VITAMINA B1 TABLETA,30
VALSARTAN 160MG TABLETAS |GENFAR|,175
POLIETILENGLICOL 3350 SOBRE DE SOLUCION ORAL | ECAR | FARMALAX,10
ATORVASTATINA 20MG TABLETA | LASANTE |,90
AMLODIPINO 5MG TABLETA | WINTHROP |,90
LOSARTAN 50MG TABLETA | FARMACAPSULAS |,180
PREGABALINA 75MG TABLETA | MSN | EPIBALIN,90
CARBOXIMETILCELULOSA 0.5% SOLUCION OFTALMICA FCO 10ML | PROCAPS | LAGRIGEN |,1
BISACODILO 5MG TABLETA | BUSSIE |,30
ACIDO ACETIL SALICILICO 100MG TABLETA | BAYER | CARDIOASPIRINA,60
FUROSEMIDA 40MG TABLETA | GENFAR |,60
ESPIRONOLACTONA 25MG TABLETA | LAPROFF |,60
ENALAPRIL 20MG TABLETA | ANGLOPHARMA |,120
ROSUVASTATINA 40MG TABLETA | ECAR |,60
ACETAMINOFEN 500MG TABLETA | AG |,12
SACAROMICES BOULARDI 250MG SOBRE DE SOLUCION ORAL | AXON PHARMA COLOMBIA | FLORATIL MINI SACHETS,10
LORATADINA 5MG/5ML JARABE | LAPROFF |,2
ACETAMINOFEN 500MG TABLETA | AG |,8
CEFALEXINA 500MG CAPSULA | RECIPE |,16
NAPROXENO 250MG TABLETA GENFAR,4
LORATADINA 10MG TABLETA | LAPROFF |,7
LEVOTIROXINA 50MCG TABLETA | SIEGFRIED | TIROXIN,90
HIDROCLOROTIAZIDA 25MG TABLETA | GENFAR |,90
ATORVASTATINA 20MG TABLETA | LASANTE |,90
AMLODIPINO 10MG TABLETA | GENFAR |,100
LOSARTAN 50MG TABLETA | FARMACAPSULAS |,180
HIDROCLOROTIAZIDA 25MG TABLETA | GENFAR |,1
OMEPRAZOL 20MG CAPSULA | NOVAMED |,7
ESOMEPRAZOL 40MG TABLETA | COLMED |,120
ALBENDAZOL 200MG TABLETA | BIOQUIFAR | FINAPAR,6
BISACODILO 5MG TABLETA | BUSSIE |,60
TRIMEBUTINA 200MG TABLETA | GENFAR |,180
POLIETILENGLICOL 3350 SOBRE DE SOLUCION ORAL | ECAR | FARMALAX,60
TINIDAZOL 500MG TABLETA | ECAR |,8
HIDROCLOROTIAZIDA 25MG TABLETA | GENFAR |,90
ACETAMINOFEN 500MG TABLETA | AG |,180
BISACODILO 5MG TABLETA | BUSSIE |,30
PREGABALINA 75MG TABLETA | MSN | EPIBALIN,30
SULFATO FERROSO 300MG TABLETA | ECAR |,30
ACIDO FOLICO 1MG TABLETA | ECAR |,90
ESOMEPRAZOL 20MG TABLETA |COLMED,90
LEFLUNOMIDA 20MG TABLETA | PROCAPS | INFLAXEN,90
BETAMETASONA 0.1% CREMA | GENFAR |,3
CIPROFLOXACINO 500MG TABLETA | BCN | PROCATEC,20
ETORICOXIB 90MG TABLETA | EUROFARMA |,30
ENALAPRIL 20MG TABLETA | ANGLOPHARMA |,180
DIACEREINA 50MG TABLETA | SYNERGY LAB S.A.S | ARTRO M,90
CARVEDILOL 6.25MG TABLETA | WINTHROP |,180
ACETAMINOFEN 500MG TABLETA | AG |,30
ATORVASTATINA 40MG TABLETA ECAR,180
ACIDO ACETIL SALICILICO 100MG TABLETA | BAYER | CARDIOASPIRINA,90
ESOMEPRAZOL 20MG TABLETA | ASTRA ZENECA | NEXIUM MUPS,90
ENALAPRIL 20MG TABLETA | ANGLOPHARMA |,180
VITAMINA D3 (COLECALCIFEROL) 5600U.I./10ML SOLUCION ORAL | NOVAMED | DENSIMET,1
SULFATO FERROSO 125MG GOTAS | LAPROFF | FERROPROFF GOTAS,2
ACIDO FUSIDICO 2% CREMA TOPICA | GENFAR |,1
ACETAMINOFEN 150MG/5ML JARABE | LAPROFF |,2
AMOXICILINA 250MG/100ML SUSPENSION | LA SANTE |,2
LOSARTAN 50MG TABLETA | GENFAR |,180
SERTRALINA 25MG TABLETA | TECNOFARMA | DOMINIUM,60
PREGABALINA 75MG TABLETA | MSN | EPIBALIN,30
SERTRALINA 50MG TABLETA | GENFAR |,90
QUETIAPINA 25MG TABLETA | WINTHROP |,90
HIDROXIDO DE ALUMINIO + MAGNESIO + SIMETICONA ( 400+400+20)/ML SUSPENSION 150ML | COASPHARMA |,2
ESOMEPRAZOL 40MG TABLETA | COLMED |,180
PREGABALINA 75MG TABLETA | MSN | EPIBALIN,90
ACIDO VALPROICO 250MG CAPSULA | NOVAMED | FERBIN CAPSULA LIQUIDA,240
QUETIAPINA 25MG TABLETA | WINTHROP |,198
AMLODIPINO 5MG TABLETA | WINTHROP |,120
ATORVASTATINA 40MG TABLETA ECAR,120
ENALAPRIL 20MG TABLETA | ANGLOPHARMA |,120
LOSARTAN 50MG TABLETA | GENFAR |,60
LEVOTIROXINA 50MCG TABLETA | SIEGFRIED | TIROXIN,30
HIDROCLOROTIAZIDA 25MG TABLETA | GENFAR |,120
ALENDRONATO 70MG TABLETA | LASANTE |,12
ETORICOXIB 90MG TABLETA | EUROFARMA |,90
GLUCOMETRO DIGITAL | PROCAPS | GLUCOQUICK DIAMOND GD50,1
VENLAFAXINA 75MG TABLETA | LASANTE |,120
FOSFOMICINA 3GR SOBRE DE SOLUCION ORAL | NOVAMED | UROFOS,1
CLOTRIMAZOL 1% CREMA VAGINAL | AG |,1
PREGABALINA 75MG TABLETA | MSN | EPIBALIN,30
ATORVASTATINA 20MG TABLETA | LASANTE |,90
AMLODIPINO 5MG TABLETA | WINTHROP |,180
LOSARTAN 50MG TABLETA | FARMACAPSULAS |,180
ACETAMINOFEN 500MG TABLETA | AG |,40
ESPIRONOLACTONA 25MG TABLETA | LAPROFF |,90
FLUNARIZINA 10MG TABLETA|TECNOQUIMICAS,60
OLANZAPINA 10MG TABLETA | SCANDINAVIA | OLAZAP,120
ESPIRONOLACTONA 25MG TABLETA | LAPROFF |,60
CLOBETASOL PROPIONATO 0.05% 40GR CREMA TOPICA | LASANTE |,10
CARBONATO DE CALCIO 1500MG + VITAMINA D 200U.I TABLETA | LEBRIUT S.A.S | OROCAL D,60
TIAMINA 300MG TABLETA | ECAR | VITAMINA B1 TABLETA,60
PREGABALINA 75MG TABLETA | MSN | EPIBALIN,60
OMEPRAZOL 20MG CAPSULA | NOVAMED |,10
ACETAMINOFEN 500MG TABLETA | AG |,30
MEDROXIPROGESTERONA 150MG/1ML SOLUCION INYECTABLE | CAICLOS | ILEINE,1
NIFEDIPINO RETARD 30MG CAPSULA | NOVAMED |,54
ACETAMINOFEN 500MG TABLETA | AG |,12
CIPROFLOXACINO 500MG TABLETA | BCN | PROCATEC,6
CARBONATO DE CALCIO 1500MG + VITAMINA D 200U.I TABLETA | LEBRIUT S.A.S | OROCAL D,60
TIAMINA 300MG TABLETA | ECAR | VITAMINA B1 TABLETA,60
ACETAMINOFEN 500MG TABLETA | AG |,32
ENOXAPARINA SODICA 40MG/0.4ML SOLUCION INYECTABLE | DELTA | PHARMA LAW,5
TRIMETOPRIM SULFAMETOXAZOL 800MG + 160MG TABLETA | GENFAR |,14
AMLODIPINO + VALSARTAN + HIDROCLOROTIAZIDA 5MG+160MG+12.5MG TABLETA | PROCAPS | VARTERAL HCT,168
CARBONATO DE CALCIO 1500MG + VITAMINA D 200U.I TABLETA | LEBRIUT S.A.S | OROCAL D,30
LEVOTIROXINA 75MCG TABLETA | TECNOQUIMICAS |,120
CARVEDILOL 6.25MG TABLETA | WINTHROP |,90
CALCITRIOL 0.25MCG CAPSULA | COLMED |,90
CARBONATO DE CALCIO 1500MG + VITAMINA D 200U.I TABLETA | LEBRIUT S.A.S | OROCAL D,180
ATORVASTATINA 20MG TABLETA | ECAR |,90
ENALAPRIL 20MG TABLETA | ANGLOPHARMA |,180
PANTOPRAZOL 40MG TABLETA | IPCA | PANTODEX DR - 40,90
MESALAZINA 500MG TABLETA | LABINCO | MESAX,180
ETORICOXIB 90MG TABLETA | EUROFARMA |,90
DIACEREINA 50MG TABLETA | SYNERGY LAB S.A.S | ARTRO M,90
CARBONATO DE CALCIO 1500MG + VITAMINA D 200U.I TABLETA | LEBRIUT S.A.S | OROCAL D,90
INSULINA GLARGINA 300U.I./3ML (100U.I./ML) LAPICERO | SANOFI AVENTIS | LANTUS,2
NITAZOXANIDA 500MG TABLETA | BUSSIE | NITAZOFIN,6
TRIMEBUTINA 200MG TABLETA | GENFAR |,60
ESOMEPRAZOL 40MG TABLETA | COLMED |,60
ACETAMINOFEN 500MG TABLETA | AG |,60
ENOXAPARINA SODICA 40MG/0.4ML SOLUCION INYECTABLE | DELTA | PHARMA LAW,30
CARBONATO DE CALCIO 1500MG + VITAMINA D 200U.I TABLETA | LEBRIUT S.A.S | OROCAL D,30
TIAMINA 300MG TABLETA | ECAR | VITAMINA B1 TABLETA,30
CLOBETASOL PROPIONATO 0.05% 40GR CREMA TOPICA | ALPHALAB | DERPROSOL,1
ATORVASTATINA 40MG TABLETA ECAR,30
APIXABAN 2.5MG TABLETA | PFIZER | ELIQUIS,60
CARVEDILOL 6.25MG TABLETA | WINTHROP |,30
TRAZODONA 50MG TABLETA | RECIPE |,30
SUCRALFATO 1MG/5ML SUSPENSIÑN | INCOBRA | ALBISAN,2
ENOXAPARINA SODICA 40MG/0.4ML SOLUCION INYECTABLE | DELTA | PHARMA LAW,5
DICLOFENACO SODICO 75MG/3ML (2.5%) SOLUCION INYECTABLE | FARMIONNI |,6
ACETAMINOFEN 500MG TABLETA | AG |,32
TRIMETOPRIM SULFAMETOXAZOL 800MG + 160MG TABLETA | GENFAR |,14
QUETIAPINA 25MG TABLETA | WINTHROP |,90
SERTRALINA 100MG TABLETA | GENFAR |,90
CARVEDILOL 12.5MG TABLETA | WINTHROP |,180
VITAMINA D3 (COLECALCIFEROL) 25.000U.I./1ML SOLUCION ORAL | EUROETIKA | HISTOTAL,12
TRIMETOPRIM SULFAMETOXAZOL 800MG + 160MG TABLETA | GENFAR |,14
LEVETIRACETAM 1GR TABLETA | SCANDINAVIA | CEUMID,90
ACETAMINOFEN 150MG/5ML JARABE | LAPROFF |,2
FEXOFENADINA 30MG/5ML JARABE | ECAR |,1
LOSARTAN 50MG TABLETA | FARMACAPSULAS |,90
CITRATO DE CALCIO + VITAMINA D 500MG + 200U.I SOBRE | TECNOQUIMICAS | BIOCALCIUM D,90
LIDOCAINA 2% JALEA | PROCLIN |,1
ACETAMINOFEN 500MG TABLETA | AG |,40
SULFATO DE ZINC 2MG/ML SOLUCION ORAL | FARMATECH | SULZINC,4
FENITOINA SODICA 100MG TABLETA | PFIZER | EPAMIN,200
VITAMINA D3 (COLECALCIFEROL) 25.000U.I./1ML SOLUCION ORAL | EUROETIKA | HISTOTAL,12
ATORVASTATINA 40MG TABLETA ECAR,30
ACETAMINOFEN 500MG TABLETA | AG |,28
NAPROXENO 250MG TABLETA GENFAR,15
METOCARBAMOL 750MG TABLETA | LABINCO | MIOFLEX,30
OMEPRAZOL 20MG CAPSULA | NOVAMED |,20
LEVETIRACETAM 1GR TABLETA | SCANDINAVIA | CEUMID,90
VITAMINA D3 2000UI CAPSULA | COLMED |,270
CLONIDINA 0.150MG TABLETA | ECAR | E-CARDIO,180
DIOSMINA + HESPERIDINA 450MG/50MG TABLETAS | TECNOQUIMICAS |,120
ACETILCISTEINA 600MG SOBRE | LASANTE |,10
CLARITROMICINA 500MG TABLETA | GENFAR |,10
LORATADINA 10MG TABLETA | AG |,14
BISACODILO 5MG TABLETA | BUSSIE |,60
ACIDO ACETIL SALICILICO 100MG TABLETA | BAYER | CARDIOASPIRINA,30
AMLODIPINO 5MG TABLETA | WINTHROP |,60
ATORVASTATINA 40MG TABLETA ECAR,30
VITAMINA D3 (COLECALCIFEROL) 25.000U.I./1ML SOLUCION ORAL | EUROETIKA | HISTOTAL,12
PREGABALINA 75MG TABLETA | MSN | EPIBALIN,30
ENALAPRIL 20MG TABLETA | ANGLOPHARMA |,180
ACETAMINOFEN 500MG TABLETA | AG |,60
ATORVASTATINA 20MG TABLETA | ECAR |,90
CALCITRIOL 0.25MCG CAPSULA | COLMED |,90
