nombre_producto,cantidad_entregada
CLINDAMICINA 300MG CAPSULA GENFAR,20
HIOSCINA N-BUTIL BROMURO 10MG TABLETA | LABINCO | LABINPINA,15
METRONIDAZOL 500MG TABLETA | ECAR |,15
TRIMEBUTINA 200MG TABLETA | GENFAR |,120
AMIODARONA CLORHIDRATO 200MG TABLETA | LASANTE |,60
AMLODIPINO 10MG TABLETA | GENFAR |,30
BECLOMETASONA 250MCG INHALADOR BUCAL | CHALVER | NABUMEX,2
ACETAMINOFEN 500MG TABLETA | NOVAMED | CRONOFEN,30
LOSARTAN 50MG TABLETA | GENFAR |,60
DAPAGLIFLOZINA 10MG TABLETA | ASTRA ZENECA | FORXIGA,28
DAPAGLIFLOZINA 10MG TABLETA | ASTRA ZENECA | FORXIGA,28
ATORVASTATINA 40MG TABLETA ECAR,90
ESOMEPRAZOL 40MG TABLETA | COLMED |,30
LEVOTIROXINA 50MCG TABLETA | SIEGFRIED | TIROXIN,90
METOCARBAMOL 750MG TABLETA | LABINCO | MIOFLEX,20
CEFALEXINA 500MG CAPSULA | RECIPE |,20
SULFATO FERROSO 300MG TABLETA | ECAR |,30
ACETAMINOFEN 500MG TABLETA | NOVAMED | CRONOFEN,20
MEDROXIPROGESTERONA + ESTRADIOL CIPIONATO 25MG+5MG SOLUCION INYECTABLE | PROFAMILIA | CYCLOFEM,1
MEDROXIPROGESTERONA 150MG/1ML SOLUCION INYECTABLE | CAICLOS | ILEINE,1
BUDESONIDA + FORMOTEROL 160MCG + 4.5MCG INHALADOR X 120 DOSIS | ASTRAZENECA | SYMBICORT RAPIHALER,2
LEVOTIROXINA 50MCG TABLETA | SIEGFRIED | TIROXIN,60
CETIRIZINA 5MG/5ML JARABE | BIOQUIFAR | ZERIDIL,2
ALBENDAZOL 200MG TABLETA | BIOQUIFAR | FINAPAR,6
ESOMEPRAZOL 20MG TABLETA |COLMED,120
TRIMEBUTINA 200MG TABLETA | GENFAR |,180
TINIDAZOL 500MG TABLETA | ECAR |,8
LEVOTIROXINA 100MCG TABLETA | MERCK | EUTIROX,80
LEVOTIROXINA 50MCG TABLETA | SIEGFRIED | TIROXIN,12
ENALAPRIL 20MG TABLETA | ANGLOPHARMA |,90
ATORVASTATINA 20MG TABLETA | ECAR |,90
ACETAMINOFEN 500MG TABLETA | AG |,30
HIDROCLOROTIAZIDA 25MG TABLETA | GENFAR |,90
BROMURO DE IPRATROPIO 20MCG INHALADOR | BOEHRINGER INGELHEIM | ATROVENT HFA,1
BECLOMETASONA 250MCG INHALADOR BUCAL | BIOSYNTEC |,1
LEVOFLOXACINO 500MG TABLETA | ALTADIS FARMACEUTICA S.A.S. | LEVOCINA,7
IBUPROFENO 800MG TABLETA | GENFAR |,20
METOCARBAMOL 750MG TABLETA | LABINCO | MIOFLEX,10
TRAZODONA 50MG TABLETA | RECIPE |,30
ACETAMINOFEN 500MG TABLETA | AG |,60
CALCITRIOL 0.25MCG CAPSULA | COLMED |,60
HIDROCLOROTIAZIDA 25MG TABLETA | GENFAR |,15
LOSARTAN 50MG TABLETA | FARMACAPSULAS |,30
SACAROMICES BOULARDI 250MG SOBRE DE SOLUCION ORAL | AXON PHARMA COLOMBIA | FLORATIL MINI SACHETS,5
DICLOFENACO SODICO 75MG/3ML (2.5%) SOLUCION INYECTABLE | FARMIONNI |,2
ACETAMINOFEN 500MG TABLETA | AG |,30
TIAMINA 1GR SOLUCION INYECTABLE | ECAR | VITAMINA B1 INYECTABLE,1
DEXAMETASONA 8MG/2ML SOLUCION INYECTABLE | FARMIONNI |,2
CLOTRIMAZOL 1% CREMA TOPICA | AG |,1
DAPAGLIFLOZINA 10MG TABLETA | ASTRA ZENECA | FORXIGA,56
ESOMEPRAZOL 40MG TABLETA | COLMED |,90
ALBENDAZOL 200MG TABLETA | BIOQUIFAR | FINAPAR,2
PAMOATO DE PIRANTEL 250MG/5ML SUSPENSION | GENFAR |,1
NAPROXENO 150MG/5ML (3%) SUSPENSION | LABINCO | NAPROX,1
AMLODIPINO 5MG TABLETA | WINTHROP |,90
ATORVASTATINA 20MG TABLETA | ECAR |,90
ACETAMINOFEN 500MG TABLETA | NOVAMED | CRONOFEN,30
LOSARTAN 50MG TABLETA | GENFAR |,180
IBUPROFENO 400MG TABLETA | GENFAR |,21
METRONIDAZOL 500MG TABLETA | ECAR |,28
CIPROFLOXACINO 500MG TABLETA | BCN | PROCATEC,28
DOXICICLINA 100MG TABLETA | GENFAR |,28
ACIDO TRANEXAMICO 500MG TABLETA | HUMAX | FIBRILOK,30
LEVOTIROXINA 50MCG TABLETA | SIEGFRIED | TIROXIN,90
MELOXICAM 7.5MG TABLETA | LASANTE |,20
DICLOFENACO SODICO 50MG TABLETA | GENFAR |,9
ACETAMINOFEN 500MG TABLETA | NOVAMED | CRONOFEN,20
CEFALEXINA 500MG CAPSULA | RECIPE |,21
ALBENDAZOL 200MG TABLETA | BIOQUIFAR | FINAPAR,2
ACETAMINOFEN 500MG TABLETA | NOVAMED | CRONOFEN,9
TRIMEBUTINA 200MG TABLETA | GENFAR |,60
TIAMINA 300MG TABLETA | ECAR | VITAMINA B1 TABLETA,15
ALBENDAZOL 200MG TABLETA | BIOQUIFAR | FINAPAR,2
AMLODIPINO 10MG TABLETA | GENFAR |,90
FUROSEMIDA 40MG TABLETA | GENFAR |,90
VALSARTAN 160MG TABLETA | LASANTE |,175
TIRAS REACTIVAS P/GLUCOSA GD50 X UND |DIABETRICS |GLUCOQUICK,60
NISTATINA + OXIDO DE ZINC 100.000U.I. + 200MG CREMA TOPICA | COLMED | 60GR,6
TRIMETOPRIM SULFAMETOXAZOL 800MG + 160MG TABLETA | GENFAR |,14
SUCRALFATO 1GR TABLETA | ROPSOHN | ALSUCRAL,20
TRAMADOL 50MG/ML SOLUCION INYECTABLE | VITALIS |,40
ACETAMINOFEN 500MG TABLETA | AG |,30
DICLOFENACO SODICO 75MG/3ML (2.5%) SOLUCION INYECTABLE | FARMIONNI |,6
ENOXAPARINA SODICA 40MG/0.4ML SOLUCION INYECTABLE | DELTA | PHARMA LAW,5
TIAMINA 300MG TABLETA | ECAR | VITAMINA B1 TABLETA,90
METOCARBAMOL 750MG TABLETA | LABINCO | MIOFLEX,30
ESOMEPRAZOL 40MG TABLETA | COLMED |,90
VALSARTAN 160MG TABLETAS |GENFAR|,180
ACETAMINOFEN 500MG TABLETA | AG |,21
CARBONATO DE CALCIO 600MG (1500MG) TABLETA | LEBRIUT S.A.S | OROCAL MASTICABLE,30
DICLOFENACO SODICO 75MG/3ML (2.5%) SOLUCION INYECTABLE | FARMIONNI |,2
ACIDO ACETIL SALICILICO 100MG TABLETA | WINTHROP |,90
ATORVASTATINA 40MG TABLETA ECAR,90
CARBONATO DE CALCIO + VITAMINA D 1250MG/330UI TABLETA | SIEGFRIED | OSTEOCAL D,90
ENALAPRIL 20MG TABLETA | ANGLOPHARMA |,55
ROSUVASTATINA 40MG TABLETA | ECAR |,90
LEVOTIROXINA 25MCG TABLETA | TECNOQUIMICAS |,90
HIDROCLOROTIAZIDA 25MG TABLETA | GENFAR |,90
SUBSALICILATO DE BISMUTO 262 MG TABLETA MASTICABLE | LAFRANCOL | BISBACTER,28
METRONIDAZOL 500MG TABLETA | ECAR |,28
CLARITROMICINA 500MG TABLETA | GENFAR |,28
AMOXICILINA 500MG CAPSULA | LASANTE |,56
ESOMEPRAZOL 40MG TABLETA | COLMED |,60
CLORFENIRAMINA 2MG/5ML JARABE | LABINCO |,3
AZELASTINA + FLUTICASONA PROPIONATO 137MCG+50MCG SPRAY NASAL X 30ML | NOVAMED | AZEFLU,4
METRONIDAZOL 250MG/5ML SUSPENSION | COASPHARMA |,1
LEVOTIROXINA 25MCG TABLETA | TECNOQUIMICAS |,60
LOSARTAN + HIDROCLOROTIAZIDA 50MG + 12.5MG TABLETA | BUSSIE | SATOREN H,180
PENICILINA G BENZATINICA 1.200.000U.I. SOLUCION INYECTABLE | BIOSANO |,1
ESOMEPRAZOL 40MG TABLETA | COLMED |,30
MELOXICAM 7.5MG TABLETA | LASANTE |,30
CARBAMAZEPINA 200MG TABLETA | LAPROFF |,90
PREGABALINA 150MG TABLETA | SALUS PHARMA | NEUPREL,90
ATORVASTATINA 20MG TABLETA | ECAR |,90
LOSARTAN 50MG TABLETA | GENFAR |,90
OMEPRAZOL 20MG CAPSULA | NOVAMED |,90
INSULINA GLULISINA 1.000U.I./10ML (100U.I./ML) SOLUCION INYECTABLE | SANOFI AVENTIS | APIDRA,6
IBUPROFENO 800MG TABLETA | GENFAR |,180
OMEPRAZOL 20MG CAPSULA | NOVAMED |,90
CARBONATO DE CALCIO 1500MG + VITAMINA D 200U.I TABLETA | LEBRIUT S.A.S | OROCAL D,120
TIAMINA 300MG TABLETA | ECAR | VITAMINA B1 TABLETA,60
ETORICOXIB 60MG TABLETA | EUROFARMA |,40
METOCARBAMOL 750MG TABLETA | LABINCO | MIOFLEX,40
CARBOXIMETILCELULOSA 0.5% SOLUCION OFTALMICA | INCOBRA | OFTALMOTRILUB,3
ACIDO FOLICO 1MG TABLETA | ECAR |,120
AZATIOPRINA 50MG TABLETA | NEXT PHARMA |,120
METOTREXATO 2.5 MG TABLETAS | BLAU FARMACEUTICA|,70
PREDNISOLONA 5MG TABLETA | GENFAR |,240
ESOMEPRAZOL 20MG TABLETA | ASTRA ZENECA | NEXIUM MUPS,60
SULFATO FERROSO 250MG/120ML JARABE | LAPROFF |,3
KETOTIFENO 1MG/5ML JARABE | LAPROFF |,1
ACIDO POLIACRILICO (CARBOMERO 974P) 0.02% GEL OFTALMICO | SCANDINAVIA | ACRYLARM GEL,3
DORZOLAMIDA + TIMOLOL + BRIMONIDINA 20MG + 5MG + 2MG SOLUCION OFTALMICA FCO X 5ML | PROCAPS | BRIMODOR,3
ESOMEPRAZOL 20MG TABLETA | ASTRA ZENECA | NEXIUM MUPS,30
METOCARBAMOL 750MG TABLETA | LABINCO | MIOFLEX,30
NAPROXENO 250MG TABLETA GENFAR,30
PREDNISOLONA + FENILEFRINA 1% + 0.12% GOTAS | TECNOQUIMICAS | CORTIOFTAL F,1
METOCARBAMOL 750MG TABLETA | LABINCO | MIOFLEX,9
DEXAMETASONA 8MG/2ML SOLUCION INYECTABLE | FARMIONNI |,2
TIAMINA 1GR SOLUCION INYECTABLE | ECAR | VITAMINA B1 INYECTABLE,1
PREGABALINA 75MG TABLETA | MSN | EPIBALIN,60
ESOMEPRAZOL 40MG TABLETA | COLMED |,90
HIDROCLOROTIAZIDA 25MG TABLETA | GENFAR |,90
FOSFOMICINA 3GR SOBRE DE SOLUCION ORAL | NOVAMED | UROFOS,1
PREDNISOLONA 5MG TABLETA | LAPROFF |,90
ROSUVASTATINA 40MG TABLETA | ECAR |,90
LOSARTAN 50MG TABLETA | FARMACAPSULAS |,180
ACETILCISTEINA 200MG SOBRE | ECAR |,6
LORATADINA 5MG/5ML JARABE | LAPROFF |,1
ACETAMINOFEN 150MG/5ML JARABE | PROCAPS | DOLOFEN,2
VILDAGLIPTINA + METFORMINA 50MG + 1000MG TABLETA | NOVARTIS | GALVUS MET,175
LOSARTAN 50MG TABLETA | NOVAMED | TENSOFAR,180
ATORVASTATINA 40MG TABLETA ECAR,90
CIPROFLOXACINO 500MG TABLETA | BCN | PROCATEC,6
HIOSCINA N-BUTIL BROMURO 10MG TABLETA | RECIPE |,9
LACOSAMIDA 200MG TABLETA | BIOPAS | VIMPAT,224
IBUPROFENO 800MG TABLETA | GENFAR |,35
TIAMINA 300MG TABLETA | ECAR | VITAMINA B1 TABLETA,90
CARVEDILOL 6.25MG TABLETA | WINTHROP |,30
HIDROCLOROTIAZIDA 25MG TABLETA | GENFAR |,90
ACIDO TRANEXAMICO 500MG TABLETA | HUMAX | FIBRILOK,6
ATORVASTATINA 40MG TABLETA ECAR,90
LOSARTAN 50MG TABLETA | NOVAMED | TENSOFAR,180
OXALATO DE ESCITALOPRAM 20MG TABLETA | SANDOZ | ANIMAXEN,120
LOSARTAN 50MG TABLETA | FARMACAPSULAS |,180
HIDROCLOROTIAZIDA 25MG TABLETA | GENFAR |,90
ACETAMINOFEN 500MG TABLETA | NOVAMED | CRONOFEN,60
LETROZOL 2.5MG TABLETA | HETERO | LETROLE,120
LEVOTIROXINA 100MCG TABLETA | SIEGFRIED | TIROXIN,90
DIOSMINA + HESPERIDINA 450MG/50MG TABLETAS | TECNOQUIMICAS |,20
ACETILCISTEINA 600MG SOBRE | LASANTE |,15
ATORVASTATINA 20MG TABLETA | ECAR |,90
DAPAGLIFLOZINA 10MG TABLETA | ASTRA ZENECA | FORXIGA,56
FUROSEMIDA 40MG TABLETA | GENFAR |,90
HIDROCLOROTIAZIDA 25MG TABLETA | GENFAR |,90
LEVOTIROXINA 125MCG TABLETA | SIEGFRIED |,90
LOSARTAN 50MG TABLETA | GENFAR |,180
BETAMETASONA 0.05% CREMA | GENFAR |,2
CREMA ALMIPRO 500GR POTE | SAN JORGE |,1
ALBENDAZOL 200MG TABLETA | LAPROFF |,2
DICLOFENACO SODICO 75MG/3ML (2.5%) SOLUCION INYECTABLE | FARMIONNI |,1
HIOSCINA N-BUTIL BROMURO 10MG TABLETA | RECIPE |,15
OMEPRAZOL 20MG CAPSULA | NOVAMED |,10
BUDESONIDA + FORMOTEROL 160MCG + 4.5MCG INHALADOR X 120 DOSIS | ASTRAZENECA | SYMBICORT RAPIHALER,1
HIDROCORTISONA 1% CREMA | AG |,1
CLOTRIMAZOL 1% CREMA TOPICA | AG |,2
ACIDO ACETIL SALICILICO 100MG TABLETA | WINTHROP |,90
ESOMEPRAZOL 40MG TABLETA | COLMED |,90
HIDROCLOROTIAZIDA 25MG TABLETA | GENFAR |,90
ROSUVASTATINA 40MG TABLETA | ECAR |,90
NITROFURANTOINA 100MG TABLETA | RECIPE |,21
ACIDO ASCORBICO 500MG TABLETA MASTICABLE | LASANTE | VITAMINA C,15
TRIMETOPRIM SULFAMETOXAZOL 800MG + 160MG TABLETA | GENFAR |,14
ACETAMINOFEN 500MG TABLETA | AG |,32
ENOXAPARINA SODICA 40MG/0.4ML SOLUCION INYECTABLE | DELTA | PHARMA LAW,5
DICLOFENACO SODICO 75MG/3ML (2.5%) SOLUCION INYECTABLE | FARMIONNI |,6
ESOMEPRAZOL 40MG TABLETA | COLMED |,60
ACETAMINOFEN 500MG TABLETA | NOVAMED | CRONOFEN,30
BISACODILO 5MG TABLETA | BUSSIE |,10
LEVOTIROXINA 100MCG TABLETA | SIEGFRIED | TIROXIN,30
LEVONORGESTREL + ETINILESTRADIOL 0.15MG+0.03MG TABLETA | PROFAMILIA | OCEIRA,63
TIAMINA 300MG TABLETA | ECAR | VITAMINA B1 TABLETA,90
ACIDO VALPROICO 250MG CAPSULA | NOVAMED | FERBIN CAPSULA LIQUIDA,180
ESOMEPRAZOL 40MG TABLETA | COLMED |,90
LEVETIRACETAM 500MG TABLETA | WINTHROP |,360
CARBOXIMETILCELULOSA 0.5% SOLUCION OFTALMICA FCO 10ML | PROCAPS | LAGRIGEN |,1
ACETAMINOFEN 150MG/5ML JARABE | PROCAPS | DOLOFEN,3
DESLORATADINA 2.5MG/5ML (0.05%) JARABE | GENFAR |,1
TIAMINA 300MG TABLETA | ECAR | VITAMINA B1 TABLETA,60
VITAMINA A 50.000U.I. CAPSULA | NOVAMED |,90
BETAHISTINA 8MG TABLETA | LASANTE |,60
NAPROXENO 125MG/5ML (2.5%) SUSPENSION | LABINCO | NAPROX,1
DIFENHIDRAMINA 50MG CAPSULA | SALUS PHARMA |,15
ENALAPRIL 20MG TABLETA | ANGLOPHARMA |,180
VALSARTAN 160MG TABLETA | LASANTE |,84
ROSUVASTATINA 20MG TABLETA | ECAR |,90
LOSARTAN 50MG TABLETA | FARMACAPSULAS |,90
LOSARTAN 50MG TABLETA | GENFAR |,120
HIDROCLOROTIAZIDA 25MG TABLETA | GENFAR |,90
LEVOTIROXINA 50MCG TABLETA | SIEGFRIED | TIROXIN,90
LEVOTIROXINA 50MCG TABLETA | SIEGFRIED | TIROXIN,66
CARVEDILOL 6.25MG TABLETA | WINTHROP |,60
APIXABAN 2.5MG TABLETA | PFIZER | ELIQUIS,120
ACETAMINOFEN 500MG TABLETA | NOVAMED | CRONOFEN,15
LORATADINA 10MG TABLETA | LAPROFF |,5
CAPTOPRIL 25MG TABLETA | RECIPE |,180
ATORVASTATINA 20MG TABLETA | ECAR |,90
ACETAMINOFEN 500MG TABLETA | AG |,30
AMLODIPINO 10MG TABLETA | GENFAR |,60
HIDROCLOROTIAZIDA 25MG TABLETA | GENFAR |,60
LOSARTAN 50MG TABLETA | FARMACAPSULAS |,120
AMOXICILINA 500MG CAPSULA | LASANTE |,42
IBUPROFENO 400MG TABLETA | GENFAR |,21
BETAMETASONA 0.05% CREMA | GENFAR |,1
LEVOTIROXINA 50MCG TABLETA | SIEGFRIED | TIROXIN,30
LEVOTIROXINA 25MCG TABLETA | METLEN FARMA |,60
BETAMETASONA 0.05% CREMA | GENFAR |,1
ACETAMINOFEN 500MG TABLETA | AG |,15
ACIDO ACETIL SALICILICO 100MG TABLETA | WINTHROP |,90
ENALAPRIL 20MG TABLETA | ANGLOPHARMA |,180
LOPERAMIDA 2MG TABLETA | ECAR |,20
ROSUVASTATINA 40MG TABLETA | ECAR |,90
HIDROCLOROTIAZIDA 25MG TABLETA | GENFAR |,90
TIAMINA 300MG TABLETA | ECAR | VITAMINA B1 TABLETA,15
ATORVASTATINA 40MG TABLETA ECAR,90
ALBENDAZOL 200MG TABLETA | BIOQUIFAR | FINAPAR,2
LEVOTIROXINA 25MCG TABLETA | TECNOQUIMICAS |,60
LEVOTIROXINA 50MCG TABLETA | SIEGFRIED | TIROXIN,90
FUROSEMIDA 40MG TABLETA | GENFAR |,90
NIFEDIPINO RETARD 30MG CAPSULA | NOVAMED |,180
LOSARTAN 50MG TABLETA | GENFAR |,180
ERGOTAMINA + CAFEINA 1MG + 100MG TABLETA | TECNOQUIMICAS | FENCAFEN,7
BECLOMETASONA 50MCG INHALADOR NASAL | BIOSYNTEC |,1
LORATADINA 10MG TABLETA | LAPROFF |,15
AMLODIPINO 10MG TABLETA | GENFAR |,90
CARVEDILOL 6.25MG TABLETA | WINTHROP |,60
VITAMINA B12 1.000MCG/1ML SOLUCION INYECTABLE | ECAR | CIANOCOBALAMINA 0.1 MG/ML,1
NIFEDIPINO RETARD 30MG CAPSULA | NOVAMED |,90
ROSUVASTATINA 40MG TABLETA | ECAR |,30
LEVOTIROXINA 25MCG TABLETA | TECNOQUIMICAS |,30
FUROSEMIDA 40MG TABLETA | GENFAR |,60
LEVOTIROXINA 50MCG TABLETA | SIEGFRIED | TIROXIN,20
VITAMINA D3 2000UI CAPSULA | COLMED |,30
TIRAS REACTIVAS P/GLUCOSA GD50 X UND |DIABETRICS |GLUCOQUICK,30
ALIMENTO EN POLVO A BASE DE MALTODEXTRINA CON VITAMINAS Y MINERALES | CAJA X 10 SOBRES X 1G | VITAMIX 15,60
METFORMINA 850MG TABLETA | WINTHROP |,90
ACETAMINOFEN 500MG TABLETA | AG |,30
ATORVASTATINA 20MG TABLETA | ECAR |,90
ATORVASTATINA 40MG TABLETA ECAR,30
GLUCOMETRO DIGITAL | PROCAPS | GLUCOQUICK DIAMOND GD50,1
TIRAS REACTIVAS P/GLUCOSA GD50 X UND |DIABETRICS |GLUCOQUICK,50
VILDAGLIPTINA + METFORMINA 50MG + 1000MG TABLETA | NOVARTIS | GALVUS MET,56
HIDROCLOROTIAZIDA 25MG TABLETA | GENFAR |,30
HIDROCLOROTIAZIDA 25MG TABLETA | GENFAR |,90
VALSARTAN 160MG TABLETAS |GENFAR|,56
OXALATO DE ESCITALOPRAM 10MG TABLETA | GENFAR |,60
CIPROFLOXACINO 500MG TABLETA | BCN | PROCATEC,14
GENTAMICINA 160MG/2ML SOLUCION INYECTABLE | VITALIS |,3
DAPAGLIFLOZINA 10MG TABLETA | ASTRA ZENECA | FORXIGA,84
ACIDO ACETIL SALICILICO 100MG TABLETA | WINTHROP |,90
LEVOTIROXINA 25MCG TABLETA | TECNOQUIMICAS |,60
ACIDO ACETIL SALICILICO 100MG TABLETA | WINTHROP |,20
METOCARBAMOL 750MG TABLETA | LABINCO | MIOFLEX,10
TIAMINA 1GR SOLUCION INYECTABLE | ECAR | VITAMINA B1 INYECTABLE,1
ATORVASTATINA 20MG TABLETA | ECAR |,90
CIPROFLOXACINO 500MG TABLETA | BCN | PROCATEC,14
HIDROXICINA 25MG TABLETA | GENFAR |,90
LOSARTAN 50MG TABLETA | FARMACAPSULAS |,180
METOCARBAMOL 750MG TABLETA | LABINCO | MIOFLEX,21
ATORVASTATINA 40MG TABLETA ECAR,90
ACETAMINOFEN 500MG TABLETA | AG |,30
LOSARTAN 50MG TABLETA | FARMACAPSULAS |,180
MONTELUKAST 10MG TABLETA | LASANTE |,60
LOSARTAN 50MG TABLETA | FARMACAPSULAS |,180
ATORVASTATINA 20MG TABLETA | ECAR |,90
HIDROCLOROTIAZIDA 25MG TABLETA | GENFAR |,90
ACETAMINOFEN 500MG TABLETA | NOVAMED | CRONOFEN,30
MEDROXIPROGESTERONA 150MG/1ML SOLUCION INYECTABLE | CAICLOS | ILEINE,1
DAPAGLIFLOZINA 10MG TABLETA | ASTRA ZENECA | FORXIGA,28
INSULINA GLULISINA 300U.I./3ML (100U.I./ML) CARTUCHO | SANOFI AVENTIS | APIDRA,1
TIRAS REACTIVAS P/GLUCOSA GD50 X UND |DIABETRICS |GLUCOQUICK,30
TIRAS REACTIVAS P/GLUCOSA GD50 X UND |DIABETRICS |GLUCOQUICK,500
LANCETAS DE GLUCOMETRIA | PROCAPS | GLUCOQUICK,500
HIOSCINA N-BUTIL BROMURO 10MG TABLETA | RECIPE |,21
ACETAMINOFEN 500MG TABLETA | AG |,36
HIDROCLOROTIAZIDA 25MG TABLETA | GENFAR |,60
HIDROCLOROTIAZIDA 25MG TABLETA | GENFAR |,30
NIFEDIPINO RETARD 30MG CAPSULA | NOVAMED |,90
VALSARTAN 160MG TABLETA | LASANTE |,56
ACETAMINOFEN 500MG TABLETA | NOVAMED | CRONOFEN,15
CARBONATO DE CALCIO 1500MG + VITAMINA D 200U.I TABLETA | LEBRIUT S.A.S | OROCAL D,60
ACIDO ACETIL SALICILICO 100MG TABLETA | WINTHROP |,30
SULFATO FERROSO 300MG TABLETA | ECAR |,30
DAPAGLIFLOZINA 10MG TABLETA | ASTRA ZENECA | FORXIGA,84
ACETILCISTEINA 600MG SOBRE | LASANTE |,10
HIOSCINA N-BUTIL BROMURO 10MG TABLETA | RECIPE |,30
ACETAMINOFEN 500MG TABLETA | NOVAMED | CRONOFEN,40
CIPROFLOXACINO 500MG TABLETA | AG |,14
LORATADINA 10MG TABLETA | AG |,5
DEXAMETASONA 4MG/1ML SOLUCION INYECTABLE | VITALIS |,1
ALBENDAZOL 200MG TABLETA | LAPROFF |,2
ACETAMINOFEN 500MG TABLETA | AG |,20
FUROSEMIDA 40MG TABLETA | GENFAR |,90
PRAZOSINA 1MG TABLETA | LABINCO | PRATEN,90
LOSARTAN 50MG TABLETA | NOVAMED | TENSOFAR,180
ROSUVASTATINA 20MG TABLETA | ECAR |,90
FEXOFENADINA CLORHIDRATO 120MG TABLETA | ECAR |,90
AZELASTINA + FLUTICASONA PROPIONATO 137MCG+50MCG SPRAY NASAL X 30ML | NOVAMED | AZEFLU,4
LEVOTIROXINA 50MCG TABLETA | SIEGFRIED | TIROXIN,30
BUDESONIDA + FORMOTEROL 160MCG + 4.5MCG INHALADOR X 120 DOSIS | ASTRA ZENECA | SYMBICORT TURBUHALER,1
CITRATO DE CALCIO + VITAMINA D 500MG + 200U.I SOBRE | TECNOQUIMICAS | BIOCALCIUM D,120
TAMSULOSINA 0.4MG TABLETA DE LIBERACION SOSTENIDA | AUROBINDO | OD - TAM 0.4,90
TAMSULOSINA 0.4MG TABLETA DE LIBERACION SOSTENIDA | AUROBINDO | OD - TAM 0.4,60
CITRATO DE CALCIO + VITAMINA D 500MG + 200U.I SOBRE | TECNOQUIMICAS | BIOCALCIUM D,180
DIOSMINA + HESPERIDINA 450MG/50MG TABLETAS | GENFAR |,120
PREGABALINA 75MG TABLETA | MSN | EPIBALIN,10
METOCARBAMOL 750MG TABLETA | LABINCO | MIOFLEX,15
DICLOFENACO SODICO 75MG/3ML (2.5%) SOLUCION INYECTABLE | FARMIONNI |,1
CARBONATO DE CALCIO 1500MG + VITAMINA D 200U.I TABLETA | LEBRIUT S.A.S | OROCAL D,60
SULFATO DE ZINC 2MG/ML SOLUCION ORAL | FARMATECH | SULZINC,4
CEFALEXINA 250MG/5ML SUSPENSION | LASANTE |,2
VITAMINA D3 (COLECALCIFEROL) 5600U.I./10ML SOLUCION ORAL | NOVAMED | DENSIMET,1
ATORVASTATINA 20MG TABLETA | ECAR |,90
SUCRALFATO 1GR TABLETA | ROPSOHN | ALSUCRAL,60
ETORICOXIB 60MG TABLETA | EUROFARMA |,14
ACIDO FOLICO 1MG TABLETA | ECAR |,90
DEFLAZACORT 6MG TABLETA | BIOQUIFAR | CORTIDEXAN 6MG,90
METOTREXATO 2.5 MG TABLETAS | BLAU FARMACEUTICA|,90
LEFLUNOMIDA 20MG TABLETA | PROCAPS | INFLAXEN,90
ESOMEPRAZOL 20MG TABLETA | ASTRA ZENECA | NEXIUM MUPS,60
AMOXICILINA 250MG/100ML SUSPENSION | LA SANTE |,1
LORATADINA 5MG/5ML JARABE | LAPROFF |,1
SULFATO FERROSO 250MG/120ML JARABE | LAPROFF |,1
VITAMINA A 50.000U.I. CAPSULA | NOVAMED |,4
CARBONATO DE CALCIO 600MG (1500MG) TABLETA | LEBRIUT S.A.S | OROCAL MASTICABLE,30
TIAMINA 1GR SOLUCION INYECTABLE | ECAR | VITAMINA B1 INYECTABLE,1
ESOMEPRAZOL 40MG TABLETA | COLMED |,60
IBUPROFENO 800MG TABLETA | GENFAR |,20
METOCARBAMOL 750MG TABLETA | LABINCO | MIOFLEX,15
VITAMINA D3 (COLECALCIFEROL) 5600U.I./10ML SOLUCION ORAL | NOVAMED | DENSIMET,2
ROSUVASTATINA 40MG TABLETA | ECAR |,90
LOSARTAN 50MG TABLETA | FARMACAPSULAS |,180
HIDROCLOROTIAZIDA 25MG TABLETA | GENFAR |,90
LEVOTIROXINA 25MCG TABLETA | METLEN FARMA |,110
DIVALPROATO DE SODIO 500MG TABLETA ABBOTT VALCOTE,180
CARBAMAZEPINA 200MG TABLETA | LAPROFF |,270
RISPERIDONA 1MG TABLETA | LA SANTE | ZYRISP,90
PROPRANOLOL 40MG TABLETA | NOVAMED |,90
ATORVASTATINA 20MG TABLETA | ECAR |,90
LEVOTIROXINA 50MCG TABLETA | SIEGFRIED | TIROXIN,90
NIFEDIPINO RETARD 30MG CAPSULA | NOVAMED |,180
ESOMEPRAZOL 40MG TABLETA | COLMED |,90
HIOSCINA N-BUTIL BROMURO 10MG TABLETA | RECIPE |,30
LEVOTIROXINA 50MCG TABLETA | SIEGFRIED | TIROXIN,60
DEXAMETASONA 8MG/2ML SOLUCION INYECTABLE | FARMIONNI |,2
MELOXICAM 7.5MG TABLETA | LASANTE |,20
FLUOXETINA 20MG/5ML JARABE | BUSSIE | MOLTOBEN,7
PREGABALINA 75MG TABLETA | MSN | EPIBALIN,30
ACETAMINOFEN 500MG TABLETA | NOVAMED | CRONOFEN,10
ERGOTAMINA + CAFEINA 1MG + 100MG TABLETA | TECNOQUIMICAS | FENCAFEN,10
TIAMINA 300MG TABLETA | ECAR | VITAMINA B1 TABLETA,15
ACETAMINOFEN 500MG TABLETA | AG |,30
DIMENHIDRINATO 50MG TABLETA | ECAR | PASEDOL,15
ATORVASTATINA 40MG TABLETA ECAR,90
