nombre_producto,cantidad_entregada
CARVEDILOL 6.25MG TABLETA | LASANTE |,180
ATORVASTATINA 40MG TABLETA ECAR,90
LOSARTAN 50MG TABLETA | FARMACAPSULAS |,180
ACIDO ACETIL SALICILICO 100MG TABLETA | WINTHROP |,90
ALBENDAZOL 200MG TABLETA | BIOQUIFAR | FINAPAR,2
ACIDO ASCORBICO 500MG TABLETA MASTICABLE | ECAR | VITAMINA C,60
ACETAMINOFEN 500MG TABLETA | AG |,12
SACAROMICES BOULARDI 250MG SOBRE DE SOLUCION ORAL | AXON PHARMA COLOMBIA | FLORATIL MINI SACHETS,10
OMEPRAZOL 20MG CAPSULA | NOVAMED |,30
LOSARTAN 50MG TABLETA | FARMACAPSULAS |,180
HIDROCLOROTIAZIDA 25MG TABLETA | GENFAR |,90
LEVOTIROXINA 100MCG TABLETA | MERCK | EUTIROX,90
GEMFIBROZILO 600MG TABLETA | WINTHROP |,180
VITAMINA D3 2000UI CAPSULA | COLMED |,90
PALIVIZUMAB 100MG SOLUCION INYECTABLE | ASTRAZENECA | SYNAGIS,1
INSULINA GLARGINA 300U.I./3ML (100U.I./ML) LAPICERO | SANOFI AVENTIS | LANTUS,9
ACIDO ACETIL SALICILICO 100MG TABLETA | BAYER | CARDIOASPIRINA,90
ATORVASTATINA 40MG TABLETA ECAR,90
LEVOTIROXINA 75MCG TABLETA | TECNOQUIMICAS |,90
ESPIRONOLACTONA 25MG TABLETA | WINTHROP |,90
PROPRANOLOL 40MG TABLETA | NOVAMED |,90
FUROATO DE FLUTICASONA 27.5MCG SPRAY NASAL X 120 DOSIS | NOVAMED |,1
VITAMINA E 400U.I CAPSULA BLANDA | PROCAPS | AQUASOL E,30
TAMSULOSINA 0.4MG TABLETA DE LIBERACION SOSTENIDA | AUROBINDO | OD - TAM 0.4,90
CARBOXIMETILCELULOSA 0.5% SOLUCION OFTALMICA | INCOBRA | OFTALMOTRILUB,3
PALIVIZUMAB 100MG SOLUCION INYECTABLE | ASTRAZENECA | SYNAGIS,1
TRASTUZUMAB 440MG/30ML POLVO PARA SOLUCION INYECTABLE | LAFRANCOL | BISINTEX,1
SUERO FISIOLOGICO 0.9% X 500 ML BOLSA,1
CARBIDOPA 25MG + LEVODOPA 250MG TABLETA | SIEGFRIED | PARKEN,180
AMLODIPINO 10MG TABLETA | GENFAR |,90
LOSARTAN 50MG TABLETA | FARMACAPSULAS |,180
ETORICOXIB 90MG TABLETA | EUROFARMA |,30
DEFLAZACORT 6MG TABLETA | BIOQUIFAR | CORTIDEXAN 6MG,30
PALIVIZUMAB 100MG SOLUCION INYECTABLE | ASTRAZENECA | SYNAGIS,1
DENOSUMAB 120MG/1.7 ML SOLUCION INYECTABLE | AMGEN BIOTECNOLOGICA | XGEVA,1
"MOMETASONA FUROATO 50MG/ML SPRAY NASAL 0,05% | TECNOFAR |",1
ACETAMINOFEN 150MG/5ML JARABE | LAPROFF |,1
ALBENDAZOL 200MG TABLETA | BIOQUIFAR | FINAPAR,2
SUERO FISIOLOGICO 0.9% X 500 ML BOLSA,1
TRASTUZUMAB 440MG/30ML POLVO PARA SOLUCION INYECTABLE | LAFRANCOL | BISINTEX,1
PRAMIPEXOL 0.75MG TABLETA | BOEHRINGER INGELHEIM | MIRAPEX ER,60
ATORVASTATINA 20MG TABLETA | ECAR |,90
LOSARTAN 50MG TABLETA | FARMACAPSULAS |,180
HIDROCLOROTIAZIDA 25MG TABLETA | GENFAR |,90
LEVOTIROXINA 25MCG TABLETA | METLEN FARMA |,110
OMEPRAZOL 20MG CAPSULA | NOVAMED |,10
SALMETEROL + FLUTICASONA 25MCG + 250MCG INHALADOR X 120 DOSIS | GLAXO | SERETIDE DISKUS,1
TRIMEBUTINA 200MG TABLETA | GENFAR |,21
HIOSCINA N-BUTIL BROMURO 10MG TABLETA | LABINCO | LABINPINA,15
FOSFOMICINA 3GR SOBRE DE SOLUCION ORAL | NOVAMED | UROFOS,1
SUERO FISIOLOGICO 0.9% X 500 ML BOLSA,1
PEMBROLIZUMAB 100MG/4ML SOLUCION INYECTABLE | MERCK | KEYTRUDA,2
DIFENHIDRAMINA 50MG CAPSULA | SALUS PHARMA |,120
PALIVIZUMAB 100MG SOLUCION INYECTABLE | ASTRAZENECA | SYNAGIS,1
ANASTRAZOL 1MG TABLETA | LA SANTÉ | ANANA,84
CITRATO DE CALCIO + VITAMINA D3 1500MG + 200UI TABLETA | PROCAPS | CITRAGEL,90
LEVETIRACETAM 100MG/300ML SOLUCION ORAL | CLINICOS Y HOSPITALARIOS DE COLOMBIA | CYHLAB,2
AMLODIPINO 10MG TABLETA | GENFAR |,90
ATORVASTATINA 40MG TABLETA ECAR,60
ENALAPRIL 20MG TABLETA | ANGLOPHARMA |,180
PREGABALINA 75MG TABLETA | MSN | EPIBALIN,30
ACETAMINOFEN 500MG TABLETA | AG |,50
METOCARBAMOL 750MG TABLETA | LABINCO | MIOFLEX,21
DICLOFENACO SODICO 75MG/3ML (2.5%) SOLUCION INYECTABLE | FARMIONNI |,3
CARBONATO DE CALCIO 1500MG + VITAMINA D 200U.I TABLETA | LEBRIUT S.A.S | OROCAL D,60
ETORICOXIB 60MG TABLETA | EUROFARMA |,40
TIAMINA 300MG TABLETA | ECAR | VITAMINA B1 TABLETA,60
PALIVIZUMAB 100MG SOLUCION INYECTABLE | ASTRAZENECA | SYNAGIS,1
NAPROXENO 250MG TABLETA GENFAR,20
LORATADINA 10MG TABLETA | LAPROFF |,7
NAPROXENO 250MG TABLETA GENFAR,4
ACETAMINOFEN 500MG TABLETA | AG |,8
AMOXICILINA 500MG CAPSULA | LASANTE |,12
BECLOMETASONA 50MCG INHALADOR NASAL | BIOSYNTEC |,1
HIDROCORTISONA 1% CREMA | AG |,2
LORATADINA 10MG TABLETA | LAPROFF |,30
TIAMINA 300MG TABLETA | ECAR | VITAMINA B1 TABLETA,60
DENOSUMAB 120MG/1.7 ML SOLUCION INYECTABLE | AMGEN BIOTECNOLOGICA | XGEVA,1
DENOSUMAB 120MG/1.7 ML SOLUCION INYECTABLE | AMGEN BIOTECNOLOGICA | XGEVA,1
DOXICICLINA 100MG TABLETA | GENFAR |,20
CARVEDILOL 12.5MG TABLETA | WINTHROP |,180
ACETAMINOFEN 500MG TABLETA | AG |,45
ESOMEPRAZOL 20MG TABLETA | COLMED |,90
LOSARTAN 50MG TABLETA | FARMACAPSULAS |,90
SERTRALINA 50MG TABLETA | GENFAR |,90
ACETAMINOFEN 500MG TABLETA | AG |,30
PREGABALINA 75MG TABLETA | MSN | EPIBALIN,20
ETORICOXIB 60MG TABLETA | EUROFARMA |,15
CARBONATO DE CALCIO 1500MG + VITAMINA D 200U.I TABLETA | LEBRIUT S.A.S | OROCAL D,90
PALIVIZUMAB 100MG SOLUCION INYECTABLE | ASTRAZENECA | SYNAGIS,1
HIOSCINA N-BUTIL BROMURO 10MG TABLETA | RECIPE |,90
CIPROFLOXACINO 500MG TABLETA | BCN | PROCATEC,28
METOCARBAMOL 750MG TABLETA | LABINCO | MIOFLEX,15
PREGABALINA 75MG TABLETA | MSN | EPIBALIN,5
DEXAMETASONA 8MG SOLUCION INYECTABLE VIAL X 2ML | PROCAPS |,2
PACLITAXEL 100MG/16.7ML SOLUCION INYECTABLE | HB HUMAN BIOSCIENCE |,3
ONDANSETRON 8MG/4ML SOLUCION INYECTABLE | BLAU |,2
SUERO FISIOLOGICO 0.9% X 500 ML BOLSA,2
LEVETIRACETAM 500MG TABLETA | GLAXO | KEPPRA,180
LORATADINA 10MG TABLETA | LAPROFF |,5
PREDNISOLONA 5MG TABLETA | GENFAR |,5
OMEPRAZOL 20MG CAPSULA | NOVAMED |,10
ACETAMINOFEN 500MG TABLETA | AG |,20
INSULINA GLARGINA 450U.I./1.5ML (300U.I./ML) LAPICERO | SANOFI AVENTIS | TOUJEO,5
ACETAMINOFEN 150MG/5ML JARABE | PROCAPS | DOLOFEN,1
CLORFENIRAMINA 2MG/5ML JARABE | LABINCO |,1
ESOMEPRAZOL 10MG GRANULOS | NOVAMED | ESOMED,5
LEVOTIROXINA 50MCG TABLETA | SIEGFRIED | TIROXIN,120
SULFATO DE ZINC 2MG/ML SOLUCION ORAL | FARMATECH | SULZINC,2
SUERO FISIOLOGICO 0.9% X 500 ML BOLSA,1
TRASTUZUMAB 440MG/30ML POLVO PARA SOLUCION INYECTABLE | LAFRANCOL | BISINTEX,1
SUERO FISIOLOGICO 0.9% X 500 ML BOLSA,2
POLIETILENGLICOL + PROPILENGLICOL 3MG + 4MG SOLUCION OFTALMICA X 10ML | ALCON | SYSTANE ULTRA,3
ACETAMINOFEN 500MG TABLETA | AG |,30
ROSUVASTATINA 20MG TABLETA | ECAR |,90
PALIVIZUMAB 100MG SOLUCION INYECTABLE | ASTRAZENECA | SYNAGIS,1
FLUOROMETALONA 0.1% SOLUCION OFTALMICA | BLASKOV | FLUOFTAL,1
LEVETIRACETAM 500MG TABLETA | GLAXO | KEPPRA,360
SERTRALINA 25MG TABLETA | TECNOFARMA | DOMINIUM,90
FLUOROMETALONA 0.1% SOLUCION OFTALMICA | BLASKOV | FLUOFTAL,1
LEVOTIROXINA 50MCG TABLETA | SIEGFRIED | TIROXIN,90
BECLOMETASONA + FORMOTEROL FUMARATO 100MCG + 6MCG INHALADOR X 120DOSIS | AMAREY NOVA MEDICAL | FOSTER,3
PREGABALINA 75MG TABLETA | MSN | EPIBALIN,60
BISACODILO 5MG TABLETA | BUSSIE |,30
POLIETILENGLICOL 3350 SOBRE DE SOLUCION ORAL | ECAR | FARMALAX,13
NAPROXENO 250MG TABLETA GENFAR,28
HIOSCINA N-BUTIL BROMURO 10MG TABLETA | LABINCO | LABINPINA,270
METRONIDAZOL 500MG OVULO | COLMED |,5
ALBENDAZOL 200MG TABLETA | BIOQUIFAR | FINAPAR,2
TRASTUZUMAB 440MG/30ML POLVO PARA SOLUCION INYECTABLE | LAFRANCOL | BISINTEX,1
SUERO FISIOLOGICO 0.9% X 500 ML BOLSA,1
LEVOTIROXINA 100MCG TABLETA | SIEGFRIED | TIROXIN,90
LEVOTIROXINA 25MCG TABLETA | TECNOQUIMICAS |,90
POLIETILENGLICOL + PROPILENGLICOL 3MG + 4MG SOLUCION OFTALMICA X 10ML | ALCON | SYSTANE ULTRA,3
ACIDO FUSIDICO 2% CREMA TOPICA | GENFAR |,8
FLUCONAZOL 200MG CAPSULA | BIOQUIFAR | CINDIMIZOL,8
DOXICICLINA 100MG TABLETA | GENFAR |,30
PALIVIZUMAB 100MG SOLUCION INYECTABLE | ASTRAZENECA | SYNAGIS,1
PRESERVATIVO DE LATEX | PROFAMILIA |,10
TOBRAMICINA + DEXAMETASONA 0.3% + 0.1% UNGUENTO OFTALMICA | SOPHIA | TRAZIDEX UNGENA,1
ETORICOXIB 90MG TABLETA | EUROFARMA |,60
LEVOTIROXINA 125MCG TABLETA | SIEGFRIED |,90
ACETAMINOFEN 150MG/5ML JARABE | PROCAPS | DOLOFEN,3
QUETIAPINA 25MG TABLETA | WINTHROP |,60
OXALATO DE ESCITALOPRAM 10MG TABLETA | GENFAR |,120
SULFATO DE ZINC 2MG/ML SOLUCION ORAL | FARMATECH | SULZINC,3
CLINDAMICINA 300MG CAPSULA GENFAR,15
ACIDO TRANEXAMICO 500MG TABLETA | HUMAX | FIBRILOK,6
ACETAMINOFEN 500MG TABLETA | NOVAMED | CRONOFEN,20
NAPROXENO 250MG TABLETA GENFAR,12
AGUJA LAPICERO FLEXPEN 32GX4 MM UND***,90
VITAMINA D3 (COLECALCIFEROL) 5600U.I./10ML SOLUCION ORAL | NOVAMED | DENSIMET,4
LEVOTIROXINA 25MCG TABLETA | TECNOQUIMICAS |,120
ACETAZOLAMIDA 250MG TABLETA | COLMED |,60
ACETAMINOFEN 500MG TABLETA | AG |,20
LOSARTAN 50MG TABLETA | FARMACAPSULAS |,60
PEMBROLIZUMAB 100MG/4ML SOLUCION INYECTABLE | MERCK | KEYTRUDA,2
SUERO FISIOLOGICO 0.9% X 500 ML BOLSA,1
OLANZAPINA 10MG TABLETA | LASANTE |,30
ACIDO VALPROICO 250MG CAPSULA | NOVAMED | FERBIN CAPSULA LIQUIDA,120
HIDROCLOROTIAZIDA 25MG TABLETA | GENFAR |,90
LOSARTAN 100MG TABLETA | BUSSIE | SATOREN,180
ESOMEPRAZOL 20MG TABLETA |COLMED,90
AMLODIPINO 10MG TABLETA | GENFAR |,90
ACIDO ACETIL SALICILICO 100MG TABLETA | WINTHROP |,90
HIDROXICINA 25MG TABLETA | GENFAR |,10
LEFLUNOMIDA 20MG TABLETA | PROCAPS | INFLAXEN,90
DEFLAZACORT 6MG TABLETA GENFAR DEFLAZACORT 6 MG,90
PILOCARPINA CLORHIDRATO 5MG TABLETA | HUMAX | PICARPIN,180
ACETAMINOFEN 500MG TABLETA | AG |,10
DAPAGLIFLOZINA 10MG TABLETA | ASTRA ZENECA | FORXIGA,56
PALIVIZUMAB 100MG SOLUCION INYECTABLE | ASTRAZENECA | SYNAGIS,1
LACTULOSA 66.7GR/100ML SOBRE DE SOLUCION ORAL | HUMAX | CONSTILAX,14
TAMSULOSINA 0.4MG TABLETA DE LIBERACION SOSTENIDA | AUROBINDO | OD - TAM 0.4,15
ALBENDAZOL 200MG TABLETA | BIOQUIFAR | FINAPAR,2
LEVOTIROXINA 100MCG TABLETA | MERCK | EUTIROX,60
QUETIAPINA 100MG TABLETA | GENFAR |,240
ATORVASTATINA 20MG TABLETA | ECAR |,90
HIDROCLOROTIAZIDA 25MG TABLETA | GENFAR |,90
TAMSULOSINA 0.4MG TABLETA DE LIBERACION SOSTENIDA | AUROBINDO | OD - TAM 0.4,60
LEVOTIROXINA 88MCG TABLETA | SIEGFRIED |,60
ALBENDAZOL 200MG TABLETA | BIOQUIFAR | FINAPAR,2
TIRAS REACTIVAS P/GLUCOSA GD50 X UND |DIABETRICS |GLUCOQUICK,50
VILDAGLIPTINA 50MG TABLETA | TECNOFARMA | VILZER,30
LEVOTIROXINA 150MCG TABLETA | SIEGFRIED |,30
ACETAMINOFEN 500MG TABLETA | AG |,40
ATORVASTATINA 40MG TABLETA ECAR,30
ATORVASTATINA 40MG TABLETA ECAR,90
HIDROCLOROTIAZIDA 25MG TABLETA | GENFAR |,90
LEVOTIROXINA 50MCG TABLETA | SIEGFRIED | TIROXIN,70
PRAZOSINA 1MG TABLETA | LABINCO | PRATEN,180
LOSARTAN 50MG TABLETA | NOVAMED | TENSOFAR,180
CIPROFLOXACINO 500MG TABLETA | BCN | PROCATEC,20
VILDAGLIPTINA + METFORMINA 50MG + 850MG TABLETA | NOVARTIS | GALVUS MET,175
PALIVIZUMAB 100MG SOLUCION INYECTABLE | ASTRAZENECA | SYNAGIS,1
NAPROXENO 250MG TABLETA GENFAR,9
HIOSCINA N-BUTIL BROMURO 10MG TABLETA | RECIPE |,9
CEFALEXINA 500MG CAPSULA | RECIPE |,28
SUERO FISIOLOGICO 0.9% X 500 ML BOLSA,1
PEMBROLIZUMAB 100MG/4ML SOLUCION INYECTABLE | MERCK | KEYTRUDA,2
LEVOTIROXINA 75MCG TABLETA | TECNOQUIMICAS |,60
ACIDO VALPROICO 250MG CAPSULA | NOVAMED | FERBIN CAPSULA LIQUIDA,9
ROSUVASTATINA 40MG TABLETA | ECAR |,90
WARFARINA SODICA 5MG TABLETA | SALUS PHARMA |,90
ACETAMINOFEN 500MG TABLETA | AG |,80
TRAZODONA 50MG TABLETA | RECIPE |,120
CARBONATO DE CALCIO 1500MG + VITAMINA D 200U.I TABLETA | LEBRIUT S.A.S | OROCAL D,90
CARBAMAZEPINA 200MG TABLETA | LAPROFF |,240
PALIVIZUMAB 100MG SOLUCION INYECTABLE | ASTRAZENECA | SYNAGIS,1
AMOXICILINA 250MG/100ML SUSPENSION | LA SANTE |,4
KETOCONAZOL 2% CREMA TOPICA | BIOQUIFAR | FUNGISTEROL,2
TERBINAFINA 250MG TABLETA | HUMAX |,28
QUETIAPINA 25MG TABLETA | WINTHROP |,30
CLONAZEPAM 2.5MG/ML SOLUCION ORAL | SIEGFRIED | COQUAN,1
AMLODIPINO 10MG TABLETA | GENFAR |,90
CALCITRIOL 0.25MCG CAPSULA | COLMED |,36
CARVEDILOL 6.25MG TABLETA | LASANTE |,180
ROSUVASTATINA 40MG TABLETA | ECAR |,30
LOSARTAN 50MG TABLETA | FARMACAPSULAS |,180
LOSARTAN 50MG TABLETA | FARMACAPSULAS |,60
LEVOTIROXINA 50MCG TABLETA | SIEGFRIED | TIROXIN,90
LEVOTIROXINA 75MCG TABLETA | TECNOQUIMICAS |,90
ESPIRONOLACTONA 25MG TABLETA | WINTHROP |,90
HIDROCLOROTIAZIDA 25MG TABLETA | GENFAR |,90
RIVAROXABAN 10MG TABLETA | GENFAR |,30
SULFATO DE ZINC 2MG/ML SOLUCION ORAL | FARMATECH | SULZINC,4
CEFALEXINA 500MG CAPSULA | RECIPE |,28
IBUPROFENO 800MG TABLETA | GENFAR |,21
ALBENDAZOL 200MG TABLETA | BIOQUIFAR | FINAPAR,2
ATORVASTATINA 40MG TABLETA ECAR,90
METFORMINA 850MG TABLETA | PISA S.A |,270
BETAHISTINA 8MG TABLETA | LASANTE |,60
ACETAMINOFEN 500MG TABLETA | AG |,30
TRAZODONA 50MG TABLETA | RECIPE |,90
BROMURO DE IPRATROPIO 20MCG INHALADOR | BIOSYNTEC |,3
PEMBROLIZUMAB 100MG/4ML SOLUCION INYECTABLE | MERCK | KEYTRUDA,2
SUERO FISIOLOGICO 0.9% X 500 ML BOLSA,1
NAPROXENO 250MG TABLETA GENFAR,30
TRAZODONA 50MG TABLETA | RECIPE |,60
LACOSAMIDA 200MG TABLETA | BIOPAS | VIMPAT,224
DAPAGLIFLOZINA 10MG TABLETA | ASTRA ZENECA | FORXIGA,84
BISOPROLOL FUMARATO 5MG TABLETA | SIEGFRIED | CORBIS,180
APIXABAN 2.5MG TABLETA | PFIZER | ELIQUIS,180
ACETILCISTEINA 600MG SOBRE | LASANTE |,30
SALMETEROL + FLUTICASONA 25MCG + 250MCG INHALADOR X 120 DOSIS | GLAXO | SERETIDE DISKUS,3
NAPROXENO 250MG TABLETA GENFAR,10
CIPROFLOXACINO 500MG TABLETA | BCN | PROCATEC,14
ACIDO ACETIL SALICILICO 100MG TABLETA | WINTHROP |,30
LEVONORGESTREL + ETINILESTRADIOL 0.15MG+0.03MG TABLETA | PROFAMILIA | OCEIRA,63
HIOSCINA N-BUTIL BROMURO 10MG TABLETA | LABINCO | LABINPINA,21
ROSUVASTATINA 40MG TABLETA | ECAR |,90
ESOMEPRAZOL 40MG TABLETA | COLMED |,90
DESLORATADINA 2.5MG/5ML (0.05%) JARABE | GENFAR |,1
VITAMINA D3 (COLECALCIFEROL) 5600U.I./10ML SOLUCION ORAL | NOVAMED | DENSIMET,1
BEVACIZUMAB 100MG/4ML SOLUCION PARA INFUSION | LAFRANCOL | ABXEDA,7
SUERO FISIOLOGICO 0.9% X 500 ML BOLSA,1
PEMBROLIZUMAB 100MG/4ML SOLUCION INYECTABLE | MERCK | KEYTRUDA,2
VITAMINA A 50.000U.I. CAPSULA | NOVAMED |,4
ATORVASTATINA 20MG TABLETA | ECAR |,90
LOSARTAN 50MG TABLETA | FARMACAPSULAS |,180
FEXOFENADINA 30MG/5ML JARABE | ECAR |,2
MONTELUKAST 4MG TABLETA MASTICABLE | LASANTE |,90
ESOMEPRAZOL 20MG TABLETA |COLMED,30
METRONIDAZOL 250MG/5ML SUSPENSION | COASPHARMA |,1
BROMURO DE IPRATROPIO 20MCG INHALADOR | BIOSYNTEC |,3
PALIVIZUMAB 50MG SOLUCION INYECTABLE | ASTRAZENECA | SYNAGIS,1
CEFALEXINA 500MG CAPSULA | RECIPE |,8
IBUPROFENO 400MG TABLETA | GENFAR |,6
ACETAMINOFEN 500MG TABLETA | AG |,8
ACETAMINOFEN 500MG TABLETA | AG |,20
DICLOFENACO SODICO 50MG TABLETA | GENFAR |,20
CEFALEXINA 500MG CAPSULA | RECIPE |,28
BROMURO DE IPRATROPIO 20MCG INHALADOR | BIOSYNTEC |,4
OLANZAPINA 5MG TABLETA | SIEGFRIED | MEFLAX,24
ATORVASTATINA 40MG TABLETA ECAR,90
AMLODIPINO 10MG TABLETA | GENFAR |,30
AMOXICILINA 250MG/100ML SUSPENSION | LA SANTE |,3
SACAROMICES BOULARDI 250MG SOBRE DE SOLUCION ORAL | AXON PHARMA COLOMBIA | FLORATIL MINI SACHETS,8
LOSARTAN 50MG TABLETA | GENFAR |,60
METFORMINA 850MG TABLETA | WINTHROP |,90
HIDROCLOROTIAZIDA 25MG TABLETA | GENFAR |,90
ACIDO FOLICO 1MG TABLETA | ECAR |,90
HIDROXICLOROQUINA 200MG TABLETA | SIEGFRIED | DIMARD 200,90
ETORICOXIB 60MG TABLETA | EUROFARMA | ETOX,40
PALIVIZUMAB 50MG SOLUCION INYECTABLE | ASTRAZENECA | SYNAGIS,1
OXALATO DE ESCITALOPRAM 10MG TABLETA | GENFAR |,90
RISPERIDONA 1MG/20ML SOLUCION ORAL | SCANDINAVIA | TRACTAL 1MG/ML,1
DIFENHIDRAMINA 50MG CAPSULA | SALUS PHARMA |,30
ACETAMINOFEN 500MG TABLETA | AG |,30
ATORVASTATINA 40MG TABLETA ECAR,90
HIDROCLOROTIAZIDA 25MG TABLETA | GENFAR |,90
LOSARTAN 50MG TABLETA | FARMACAPSULAS |,90
ALBENDAZOL 200MG TABLETA | BIOQUIFAR | FINAPAR,2
MOSAPRIDA 5MG TABLETA | BUSSIE | MOXAR,90
HIDROXIDO DE ALUMINIO + MAGNESIO + SIMETICONA ( 400+400+20)/ML SUSPENSION 150ML | COASPHARMA |,4
ESOMEPRAZOL 20MG TABLETA | COLMED |,90
CITRATO DE CALCIO + VITAMINA D3 1500MG + 200UI TABLETA | PROCAPS | CITRAGEL,60
ROSUVASTATINA 20MG TABLETA | ECAR |,90
LEVOTIROXINA 75MCG TABLETA | TECNOQUIMICAS |,90
AMLODIPINO 5MG TABLETA | WINTHROP |,90
SACAROMICES BOULARDI 250MG SOBRE DE SOLUCION ORAL | AXON PHARMA COLOMBIA | FLORATIL MINI SACHETS,10
ACETAMINOFEN 150MG/5ML JARABE | LAPROFF |,3
LEVOTIROXINA 25MCG TABLETA | TECNOQUIMICAS |,60
CAPTOPRIL 50MG TABLETA | RECIPE |,180
ATORVASTATINA 20MG TABLETA | ECAR |,90
POLIETILENGLICOL + PROPILENGLICOL 3MG + 4MG SOLUCION OFTALMICA X 10ML | ALCON | SYSTANE ULTRA,3
APIXABAN 5MG TABLETA | PFIZER | ELIQUIS,180
DEXAMETASONA 8MG/2ML SOLUCION INYECTABLE | FARMIONNI |,2
FLUOROURACILO 500MG/10ML SOLUCION INYECTABLE | SEVEN PHARMA |,15
CLORURO DE SODIO 0.9%/1000ML BOLSA | BAXTER | ARB1324,2
ONDANSETRON 8MG/4ML SOLUCION INYECTABLE | FRESENIUS | ONDASETRON,3
PEGFILGRASTIM 6MG/0.6ML SOLUCION INYECTABLE | LAFRANCOL | GENFILGRAS PEG,1
SUERO FISIOLOGICO 0.9% X 250 ML BOLSA,5
JERINGA 20 ML C/A 21G X 1 1/2 3 PTES UND**,12
SUERO FISIOLOGICO 0.9% X 500 ML BOLSA,5
MOMETASONA FUROATO 50MG/ML SPRAY NASAL X 18GR | MEGALABS | RINOSAL,2
DESLORATADINA 5MG TABLETA | LASANTE |,60
RISPERIDONA 1MG TABLETA | TECNOQUIMICAS |,60
CETIRIZINA 5MG/5ML JARABE | BIOQUIFAR | ZERIDIL,9
FUROATO DE FLUTICASONA 27.5MCG SPRAY NASAL X 120 DOSIS | NOVAMED |,6
APIXABAN 5MG TABLETA | PFIZER | ELIQUIS,60
FLUCONAZOL 200MG CAPSULA | BIOQUIFAR | CINDIMIZOL,12
BROMURO DE IPRATROPIO 20MCG INHALADOR | BIOSYNTEC |,2
BECLOMETASONA 250MCG INHALADOR BUCAL | CHALVER | NABUMEX,2
ACETILCISTEINA 200MG SOBRE | ECAR |,90
AZITROMICINA 500MG TABLETA | LASANTE |,3
ESOMEPRAZOL 20MG TABLETA | COLMED |,7
HIOSCINA N-BUTIL BROMURO 10MG TABLETA | RECIPE |,6
SULTAMICILINA 375MG TABLETA | LASANTE |,14
ACETAMINOFEN 500MG TABLETA | AG |,9
CEFALEXINA 500MG CAPSULA | RECIPE |,15
NAPROXENO 250MG TABLETA GENFAR,10
TADALAFILO 5MG TABLETA | BUSSIE | DAFULL,30
ACETAMINOFEN 500MG TABLETA | NOVAMED | CRONOFEN,30
ATORVASTATINA 20MG TABLETA | ECAR |,30
DORZOLAMIDA + TIMOLOL + BRIMONIDINA 20MG + 5MG + 2MG SOLUCION OFTALMICA FCO X 5ML | PROCAPS | BRIMODOR,1
MOXIFLOXACINO 0.5%/5ML SOLUCION OFTALMICA | TECNOQUIMICAS | OFTAMOX,1
CREMA ALMIPRO 500GR POTE | SAN JORGE |,2
ERGOTAMINA + CAFEINA 1MG + 100MG TABLETA | TECNOQUIMICAS | FENCAFEN,21
AMITRIPTILINA 25MG TABLETA | LAPROFF |,30
LEVONORGESTREL 52MG IMPLANTE HORMONAL | BAYER | MIRENA,1
ACIDO TRANEXAMICO 500MG TABLETA | HUMAX | FIBRILOK,30
ESPIRONOLACTONA 25MG TABLETA | LAPROFF |,90
ROSUVASTATINA 40MG TABLETA | ECAR |,90
LOSARTAN 100MG TABLETA | BUSSIE | SATOREN,180
OMEPRAZOL 20MG CAPSULA | NOVAMED |,60
NIFEDIPINO RETARD 30MG CAPSULA | NOVAMED |,90
SERTRALINA 50MG TABLETA | GENFAR |,240
ACETAMINOFEN 500MG TABLETA | AG |,60
ENALAPRIL 20MG TABLETA | LAFRANCOL |,180
ONDANSETRON 8MG/4ML SOLUCION INYECTABLE | BLAU |,1
CICLOFOSFAMIDA 1GR/50ML SOLUCION INYECTABLE | BAXTER | ENDOXAN,1
MESNA 400MG/4ML SOLUCION INYECTABLE | BLAU |,2
SULFATO DE ZINC 2MG/ML SOLUCION ORAL | FARMATECH | SULZINC,4
CARBONATO DE CALCIO 600MG (1500MG) TABLETA | LEBRIUT S.A.S | OROCAL MASTICABLE,90
VITAMINA D3 7000UI CAPSULA | SYNTHESIS | NUEVID,12
ACETAMINOFEN 500MG TABLETA | AG |,90
ATORVASTATINA 40MG TABLETA ECAR,90
HALOPERIDOL 2MG/ML GOTAS | ACTIFARMA | 15ML,2
HALOPERIDOL 2MG/ML GOTAS | HUMAX | 15 ML,1
LANSOPRAZOL 30MG CAPSULA DE LIBERACION PROLONGADA | LASANTE |,84
LACTULOSA 66.7GR/100ML SOBRE DE SOLUCION ORAL | HUMAX | CONSTILAX,60
QUETIAPINA 25MG TABLETA | WINTHROP |,90
ALBENDAZOL 200MG TABLETA | BIOQUIFAR | FINAPAR,2
ACETAMINOFEN 500MG TABLETA | AG |,30
AMLODIPINO 10MG TABLETA | GENFAR |,90
DAPAGLIFLOZINA 10MG TABLETA | ASTRA ZENECA | FORXIGA,84
ACETAMINOFEN 150MG/5ML JARABE | LAPROFF |,2
AMOXICILINA 250MG/100ML SUSPENSION | LA SANTE |,3
NAPROXENO 125MG/5ML (2.5%) SUSPENSION | LABINCO | NAPROX,1
LOSARTAN 100MG TABLETA | BUSSIE | SATOREN,180
ROSUVASTATINA 40MG TABLETA | ECAR |,90
FUROSEMIDA 40MG TABLETA | GENFAR |,90
TIRAS REACTIVAS P/GLUCOSA GD50 X UND |DIABETRICS |GLUCOQUICK,100
VILDAGLIPTINA + METFORMINA 50MG + 850MG TABLETA | NOVARTIS | GALVUS MET,84
PREGABALINA 75MG TABLETA | MSN | EPIBALIN,60
