codigo_neg;codigo_negociado;codigo_negociado_norm;codigo_cum;codigo_cum_norm;cantidad_total_1;cantidad_parcial_1;cantidad_pendiente_1;cantidad_total_2;cantidad_parcial_2;cantidad_pendiente_2;cantidad_total_3;cantidad_parcial_3;cantidad_pendiente_3;cantidad_total_4;cantidad_parcial_4;cantidad_pendiente_4;cantidad_total_5;cantidad_parcial_5;cantidad_pendiente_5;total_entregado_total;total_entregado_parcial;total_pendiente;;matched_rows_per_source
AP21836;AP21836;AP21836;;;2384;;;3285;;;2550;;;3440;;;1890;;;13549;0;0;13549;{'1': [6144, 3330, 7043, 13830, 7945, 2699, 13585, 8466, 3476, 12054, 8474, 9760, 2856, 811, 1452, 14892, 1072, 9011, 13497, 317, 12221, 7104, 1734, 8648, 1995, 2764, 3787, 8018, 9177, 12891, 6238, 10724, 11112, 3562, 11116, 10605, 252, 9721, 8571, 3324, 6397], '2': [2432, 5633, 9345, 13697, 2820, 8200, 10888, 141, 2062, 527, 7695, 12046, 7698, 12437, 11289, 4122, 5531, 2590, 7712, 10272, 2210, 4771, 7587, 11688, 1068, 6065, 5043, 3124, 2613, 9013, 8632, 10297, 13373, 9670, 5832, 10442, 12492, 205, 9043, 12499, 3541, 7383, 6360, 2011, 1249, 1889, 7525, 4198, 2920, 5865, 11628, 5233, 11633, 4468, 7414, 3448, 11386, 13949], '3': [1026, 5766, 3335, 8839, 2314, 11278, 6802, 5785, 7067, 284, 14750, 3360, 3616, 12322, 35, 11299, 12712, 3625, 813, 2734, 9395, 187, 2493, 12992, 5569, 5570, 13770, 6861, 1110, 9943, 3802, 475, 5723, 736, 2273, 3170, 10216, 12264, 5994, 3052, 9199, 2674, 6647, 3960], '4': [12674, 389, 390, 6536, 11912, 12552, 12811, 7564, 1933, 12174, 13961, 9744, 529, 14988, 6419, 5270, 541, 11426, 11811, 11300, 13222, 11175, 1323, 14893, 6450, 1843, 5812, 11317, 4278, 8509, 12733, 11328, 3780, 7494, 9286, 459, 14796, 205, 6349, 5330, 212, 1238, 6234, 14042, 14938, 1121, 11361, 2403, 7781, 4074, 13419, 14826, 5103, 6131, 14836, 7925, 7676], '5': [6018, 4616, 13578, 10380, 12564, 4123, 5790, 4133, 6182, 6055, 8366, 12210, 5556, 7736, 12217, 6843, 8639, 12866, 11719, 1224, 5833, 11468, 12492, 78, 9041, 8796, 7645, 7010, 10082, 5476, 5605, 5991, 9324, 13681, 8178, 4600, 13177, 13435, 7934]}
AP21838;AP21838;AP21838;;;270;;;394;;;471;;;186;;;560;;;1881;0;0;1881;{'1': [8587, 5878, 13430, 10968, 7390, 12255], '2': [677, 10277, 6537, 651, 1900, 8148, 12857, 13273], '3': [8736, 9764, 519, 12913, 6835, 7667, 9428, 9716, 11516, 5528, 7898, 7644, 7710, 3903], '4': [12592, 13449, 7228, 5462], '5': [457, 10186, 5931, 13418, 1454, 9102, 4018, 9714, 8664, 3773]}
AP21847;AP21847;AP21847;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [14243], '5': []}
AP21850;AP21850;AP21850;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP21855;AP21855;AP21855;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP21856;AP21856;AP21856;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP21870;AP21870;AP21870;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP21873;AP21873;AP21873;;;;;;7;;;7;;;;;;;;;14;0;0;14;{'1': [], '2': [6738, 6725, 3510], '3': [14963, 6244, 14735], '4': [], '5': []}
AP21874;AP21874;AP21874;;;4567;;;4230;;;3890;;;5110;;;5126;;;22923;0;0;22923;{'1': [2561, 2437, 2821, 12293, 4361, 9610, 267, 14860, 11405, 13069, 6543, 13072, 10641, 9490, 7571, 14349, 5141, 9877, 4888, 5786, 11165, 12829, 8098, 1571, 13602, 5541, 6181, 12967, 7720, 13992, 14374, 10667, 9004, 4397, 6702, 10028, 1078, 12855, 7736, 12473, 2877, 13250, 6982, 4295, 328, 9030, 12747, 14155, 2770, 11986, 13524, 11733, 856, 9307, 1116, 11741, 3166, 7647, 12508, 1121, 11105, 3043, 1508, 13019, 6374, 5351, 4585, 1258, 2538, 7278, 8695, 12793, 13053], '2': [5504, 14849, 2691, 7556, 12678, 3591, 2057, 10509, 8466, 13203, 13714, 14357, 10264, 14328, 1818, 8474, 9242, 10396, 11036, 13342, 1824, 8482, 5416, 8747, 6316, 14893, 10670, 2608, 817, 4144, 5937, 14900, 10677, 2486, 2999, 14774, 8249, 7098, 956, 1085, 6460, 447, 10560, 14916, 14661, 1223, 3272, 12488, 5969, 7634, 3027, 13011, 4822, 10199, 11867, 4316, 14811, 14051, 9188, 8295, 3944, 8551, 10602, 8299, 748, 12397, 14573, 11376, 3060, 5236, 8181, 10741, 12021, 11775], '3': [10113, 2819, 5253, 4103, 9223, 8969, 9608, 5899, 3981, 9615, 4624, 7697, 12943, 1171, 6803, 5781, 10902, 2455, 12439, 12825, 5658, 539, 8987, 8861, 10398, 13087, 13213, 6305, 8995, 3620, 2598, 12970, 5805, 8880, 6066, 9779, 3380, 4408, 12856, 12984, 6720, 3009, 10179, 9034, 3403, 9163, 2639, 9295, 6097, 212, 2263, 3544, 5975, 12638, 992, 9698, 7805, 11370, 747, 9708, 880, 9584, 7410, 11377, 3062, 7544, 12538, 12796, 637, 8831], '4': [8207, 10261, 11801, 542, 1058, 14889, 556, 11308, 567, 5699, 10827, 4697, 1127, 117, 8828, 11900, 4220, 134, 7834, 11941, 8874, 6320, 12466, 3773, 14013, 11968, 11975, 1224, 2768, 13013, 4825, 8410, 7392, 8940, 2800, 13552, 757, 1793, 4873, 1804, 4374, 1816, 5913, 7996, 2373, 12114, 342, 856, 6490, 12127, 358, 10088, 12650, 3948, 877, 8557, 14708, 14711, 2426, 9084, 2435, 396, 11661, 13712, 1937, 12689, 10134, 13744, 6582, 6075, 956, 11204, 11719, 1486, 11731, 7641, 11742, 5599, 11743, 11233, 11239, 6124, 7666], '5': [5121, 8193, 3, 9222, 8200, 3088, 5138, 5652, 9755, 1567, 11295, 3618, 5164, 1073, 9780, 8758, 8249, 5181, 8767, 6736, 7760, 10834, 600, 10840, 12900, 6757, 11877, 10350, 11900, 132, 6799, 11408, 5266, 3731, 8851, 9879, 6816, 10407, 13480, 5298, 2234, 10940, 1728, 8389, 712, 5329, 10450, 3293, 4318, 6369, 9958, 243, 4852, 5884, 9982, 4366, 6933, 8478, 7989, 10040, 11064, 12090, 5436, 6975, 1346, 10058, 8523, 1886, 10084, 12648, 7019, 13167, 7541, 6521, 12168, 8089, 927, 8614, 10154, 1451, 8112, 2483, 953, 7614, 8137, 11734, 4065, 8172, 1524, 9215]}
AP21876;AP21876;AP21876;;;30;;;22;;;9;;;9;;;15;;;85;0;0;85;{'1': [5765, 14224, 14609, 12182, 5145, 11931, 8095, 6950, 14381, 2737, 7747, 2647, 13658, 1502, 355, 12264, 10483, 12403, 7285, 14463], '2': [9379, 4132, 13828, 2311, 232, 5261, 5262, 13935, 5840, 13040, 14221, 8115, 1173, 4149, 3415, 8280, 4921, 442], '3': [4321, 8196, 9864, 5904, 11473, 11155, 3833, 4282, 6235, 7002], '4': [9090, 12355, 5961, 11241, 13804, 9104, 4145, 13942, 12830], '5': [12544, 3745, 12608, 1571, 3564, 4466, 5234, 7219, 4597, 3990, 13236, 6201, 10269]}
AP21881;AP21881;AP21881;;;;;;;;;;;;310;;;;;;310;0;0;310;{'1': [], '2': [], '3': [12155, 8093], '4': [11192, 139, 2987, 1727], '5': []}
AP21889;AP21889;AP21889;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP21891;AP21891;AP21891;;;;;;;;;;;;;;;112;;;112;0;0;112;{'1': [], '2': [], '3': [], '4': [], '5': [4088]}
AP21903;AP21903;AP21903;;;2670;;;3090;;;2100;;;2670;;;2160;;;12690;0;0;12690;{'1': [0, 9345, 8072, 14345, 6925, 2068, 6677, 8852, 7447, 10519, 5790, 3361, 14241, 5674, 11050, 14132, 9782, 9400, 6077, 4804, 5191, 8007, 6491, 5212, 5853, 1760, 7265, 10596, 14820, 2667, 12141, 12910, 5105, 242, 11382, 13566], '2': [3974, 391, 2568, 3463, 6794, 10121, 8081, 10515, 14484, 9368, 5661, 3870, 9762, 9128, 556, 4397, 9273, 9785, 6588, 10688, 2882, 13893, 8911, 1489, 6229, 12245, 10967, 3802, 6749, 6751, 14691, 1892, 12005, 14821, 5614, 12017, 3956, 14966, 8443, 5630, 8191], '3': [12936, 4235, 4619, 7437, 6158, 7182, 6681, 9501, 12449, 10155, 9516, 14774, 9527, 2875, 6460, 10434, 5955, 10438, 4177, 13528, 5727, 4063, 12128, 5859, 9318, 3175, 2796, 4717, 4590, 246], '4': [11008, 4996, 1029, 8326, 2443, 5387, 2064, 7824, 5144, 5401, 13211, 11805, 11168, 1329, 823, 11129, 12473, 1468, 1599, 14785, 7366, 8781, 5588, 4569, 5082, 4954, 607, 13545, 10990, 7793, 13810, 4596, 8697, 10876], '5': [8705, 10118, 8201, 8596, 277, 534, 3093, 1574, 4906, 11826, 2612, 5815, 8380, 4927, 9535, 3266, 837, 11207, 4299, 12116, 6487, 13528, 6745, 11482, 5851, 2397, 5729, 6117, 6502, 103, 13815, 5883, 9983]}
AP21904;AP21904;AP21904;;;150;;;90;;;90;;;60;;;120;;;510;0;0;510;{'1': [6090, 13212], '2': [241, 5846, 3407], '3': [11820, 11654, 8212, 6910], '4': [8816, 13041], '5': [8097, 13209, 2949]}
AP21906;AP21906;AP21906;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP21909;AP21909;AP21909;;;25;;;8;;;4;;;3;;;13;;;53;0;0;53;{'1': [3136, 1697, 5995, 11474, 13238, 2775, 1982], '2': [4194, 5994], '3': [7264, 8272, 8053], '4': [3152, 2089, 14216, 3158], '5': [2368, 10617, 11099, 10637]}
AP21911;AP21911;AP21911;;;4;;;3;;;2;;;1;;;;;;10;0;0;10;{'1': [6650, 6658, 9628, 1559], '2': [1897, 7364, 2724], '3': [4984, 665, 764, 8613], '4': [2529], '5': []}
AP21912;AP21912;AP21912;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP21913;AP21913;AP21913;;;;;;;;;;;;3;;;;;;3;0;0;3;{'1': [], '2': [], '3': [], '4': [13991], '5': []}
AP21922;AP21922;AP21922;;;150;;;;;;;;;90;;;90;;;330;0;0;330;{'1': [136, 7399, 5592], '2': [], '3': [14461], '4': [7439], '5': [3624]}
AP21924;AP21924;AP21924;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP21927;AP21927;AP21927;;;5;;;8;;;6;;;3;;;;;;22;0;0;22;{'1': [7308, 6822, 4070, 7799], '2': [4545, 4905, 11247, 2003, 5206, 9599], '3': [11014, 6444, 11023, 6585, 4507, 4222], '4': [5955, 6461, 2406], '5': []}
AP21935;AP21935;AP21935;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP21942;AP21942;AP21942;;;;;;;;;;;;120;;;;;;120;0;0;120;{'1': [], '2': [], '3': [11851], '4': [1166, 13318], '5': []}
AP21947;AP21947;AP21947;;;870;;;1230;;;616;;;1830;;;1590;;;6136;0;0;6136;{'1': [8257, 8162, 2629, 14256, 14513, 13012, 2581, 3606, 14039, 2782], '2': [3009, 12868, 14277, 5897, 8715, 13807, 402, 12246, 10649, 7130, 3071], '3': [14852, 8329, 14604, 12815, 2076, 14876, 4258, 11687, 6189, 14383, 1975, 5051, 14396, 1852, 1865, 5455, 5476, 1778, 14834, 2164, 4214, 9723], '4': [10881, 14977, 10252, 13690, 14487, 2075, 12579, 11173, 12843, 12722, 7033, 3903, 12737, 11586, 6990, 6607, 12882, 4565, 12117, 11111, 12792, 7151, 3440, 8952, 9593, 9594, 9595, 14972], '5': [3078, 1928, 3742, 2726, 5803, 3628, 2990, 5806, 5809, 5812, 10817, 3145, 9180, 10207, 2157, 10100, 1913, 1790, 1919]}
AP21948;AP21948;AP21948;;;480;;;120;;;180;;;90;;;330;;;1200;0;0;1200;{'1': [5420, 8147, 8149, 1369, 8156, 14845], '2': [5169, 14845], '3': [8483, 11811, 14568, 1770, 1555, 4212, 14745, 11646, 8223], '4': [3303, 10395, 6989, 3378, 7031, 6651, 12095], '5': [3144, 5452, 3021, 4974, 8974]}
AP21951;AP21951;AP21951;;;;;;;;;;;;180;;;;;;180;0;0;180;{'1': [], '2': [], '3': [], '4': [5880, 10567], '5': []}
AP21952;AP21952;AP21952;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [1412, 11871], '4': [], '5': []}
AP21954;AP21954;AP21954;;;;;;;;;;;;;;;60;;;60;0;0;60;{'1': [], '2': [], '3': [8361], '4': [], '5': [11018]}
AP21972;AP21972;AP21972;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP21974;AP21974;AP21974;;;21;;;6;;;7;;;8;;;18;;;60;0;0;60;{'1': [14585, 14036, 7223], '2': [13938, 10103], '3': [90, 2291, 5843, 2831], '4': [7842, 498, 4228, 87], '5': [384, 12769, 5346, 4485, 9125, 6695, 6515, 6867, 6517]}
AP21976;AP21976;AP21976;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP21977;AP21977;AP21977;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP21986;AP21986;AP21986;;;2370;;;870;;;990;;;750;;;1140;;;6120;0;0;6120;{'1': [3968, 3340, 12177, 8084, 5530, 415, 6820, 8229, 9253, 3623, 9259, 6190, 6319, 14392, 9150, 14023, 2379, 5713, 5842, 5588, 14168, 4314, 7136, 4332, 5612, 9838, 12655, 8447], '2': [5473, 13794, 8325, 12457, 6348, 5229, 3118, 1199, 8560, 6161, 10447, 403, 12990, 14412, 14104, 9018, 1982], '3': [3013, 229, 7590, 9656, 12937, 5675, 10795, 11533, 13835, 9359, 10416, 13048, 6740, 13526, 13623, 8824, 9150], '4': [2848, 7681, 3939, 8004, 9350, 4235, 1454, 2321, 4657, 1779, 5553, 981, 11639, 4637], '5': [12547, 12038, 9483, 12561, 8978, 5267, 7063, 11812, 11946, 1082, 13757, 7105, 11715, 6605, 12638, 8030, 13025, 12005, 6896, 9584, 7419]}
AP21987;AP21987;AP21987;;;27655;;;22047;;;15010;90;;15420;90;;13770;;;93902;180;0;94082;{'1': [12308, 6175, 8227, 4136, 8239, 52, 6196, 56, 10303, 14400, 14406, 6216, 8265, 4170, 8273, 92, 105, 110, 111, 4208, 115, 2169, 4227, 14477, 142, 10388, 8342, 10395, 157, 160, 14500, 170, 2223, 10420, 185, 10427, 14531, 6342, 201, 4298, 2251, 10454, 222, 6366, 6371, 10468, 6377, 236, 6392, 4346, 10498, 262, 4358, 6406, 10505, 266, 270, 6419, 6422, 6423, 280, 10521, 12568, 2336, 291, 12593, 10554, 10558, 10559, 6483, 356, 4463, 4464, 6515, 2420, 375, 10616, 2429, 12673, 4486, 2440, 4489, 4490, 4495, 10640, 2449, 2450, 10652, 4515, 6563, 14758, 439, 4539, 8638, 10689, 6596, 2513, 2514, 6616, 2522, 477, 478, 2525, 2526, 484, 2536, 6634, 12781, 500, 506, 2555, 509, 10770, 14869, 8729, 8730, 6684, 4641, 8737, 548, 553, 555, 557, 563, 4664, 14904, 4669, 14919, 584, 586, 8782, 10830, 2642, 6767, 2674, 2676, 2682, 6783, 645, 2693, 8841, 8853, 8855, 14999, 8857, 8868, 4773, 4777, 683, 2731, 2738, 6836, 698, 700, 8892, 8899, 8902, 13010, 730, 735, 2788, 10981, 10984, 2799, 10992, 6898, 755, 10996, 2810, 764, 6911, 773, 2833, 8981, 2847, 11042, 11047, 6960, 13116, 4926, 6983, 13127, 9035, 2897, 6996, 853, 13145, 2907, 9054, 9056, 7009, 9060, 869, 11111, 13168, 9074, 4980, 2933, 4983, 2941, 7039, 4998, 5000, 9101, 11158, 5016, 2969, 2974, 7078, 11177, 13230, 11188, 9160, 5071, 3033, 13280, 3046, 999, 3047, 5101, 3054, 5107, 11253, 7158, 3071, 7171, 9236, 9242, 5147, 3100, 11297, 3111, 5162, 5169, 9267, 7230, 9278, 5192, 1104, 7249, 7260, 1128, 5233, 7281, 11379, 9332, 5241, 7289, 5243, 11392, 5249, 11393, 11394, 3209, 1169, 7316, 5278, 3235, 3236, 5300, 5303, 3258, 5308, 11452, 3275, 1229, 3280, 1239, 3289, 7387, 3302, 3304, 7400, 3315, 9463, 5382, 7433, 1311, 13601, 13605, 7462, 1320, 3373, 9517, 3377, 9523, 9531, 1351, 13644, 1361, 3411, 5466, 9565, 3423, 7521, 3426, 5476, 5494, 5500, 5516, 3498, 3501, 1458, 5560, 7610, 13754, 1474, 5578, 5591, 1501, 7652, 7657, 9724, 9729, 3591, 5652, 3617, 9762, 13857, 9778, 3649, 1604, 1605, 13900, 3664, 1628, 9823, 5748, 9857, 1672, 5769, 7825, 7828, 1715, 9917, 5829, 9925, 5838, 3795, 3800, 7920, 12025, 9982, 9986, 5891, 5893, 3858, 7954, 7956, 7957, 5929, 10060, 3924, 14165, 12126, 8035, 12132, 5989, 12137, 5997, 10094, 8047, 12144, 12146, 10106, 1919, 6025, 6028, 10127, 6040, 1946, 6044, 8092, 1950, 8104, 12205, 10161, 12210, 12213, 14274, 10184, 8142, 6099, 8148, 6116, 8173, 8184, 8188], '2': [2059, 4112, 8215, 6189, 14401, 6222, 2132, 6234, 6250, 2155, 6258, 8312, 8329, 12425, 144, 10389, 10395, 6300, 4254, 14495, 4261, 4262, 10413, 14509, 10421, 6326, 12472, 192, 8387, 8391, 8402, 212, 8410, 14558, 8415, 6372, 6374, 6375, 14566, 8430, 4335, 14576, 14587, 6397, 14592, 8450, 4356, 14604, 2318, 10512, 6425, 10522, 8485, 8488, 4395, 2348, 14636, 4402, 4403, 6454, 12607, 14656, 12611, 4423, 12615, 336, 2385, 8530, 10583, 8538, 12645, 8555, 14701, 14708, 4473, 10618, 2429, 4479, 12671, 8584, 6547, 10651, 413, 12705, 6567, 12714, 14762, 6572, 8634, 6597, 10697, 14793, 14794, 6616, 482, 4580, 10730, 491, 12778, 12793, 4614, 521, 530, 578, 14915, 2636, 10830, 12878, 12886, 599, 10845, 8800, 10859, 10860, 6788, 10886, 12945, 6804, 6807, 8859, 6818, 8868, 12964, 6823, 2733, 12975, 4789, 12982, 6839, 699, 705, 13006, 719, 722, 6875, 10976, 739, 10980, 10989, 4848, 762, 771, 777, 802, 13096, 11056, 6966, 6967, 6976, 6979, 4937, 2901, 7001, 13151, 13153, 7014, 11115, 13182, 2949, 7085, 11187, 7101, 959, 5056, 961, 964, 3021, 7117, 3032, 995, 13283, 3052, 5101, 3055, 3065, 9226, 9228, 3092, 5140, 9238, 13338, 7198, 5154, 7211, 9263, 9267, 3127, 9276, 3136, 1089, 11335, 3155, 1109, 7288, 7292, 3202, 3207, 1160, 7303, 5263, 9364, 11424, 7335, 9391, 3252, 11455, 5313, 9410, 11459, 7380, 9429, 13528, 5341, 7394, 5347, 9443, 3331, 11525, 3349, 7452, 9505, 3368, 7464, 5420, 5421, 7470, 9517, 7475, 13635, 1348, 9540, 9542, 5448, 3403, 5452, 13647, 1378, 13674, 1390, 11637, 3446, 1423, 9619, 9626, 11676, 11683, 5554, 7605, 7614, 11718, 11720, 11724, 5585, 7635, 5588, 11737, 11739, 3548, 11763, 13824, 9731, 13846, 5659, 9756, 7711, 1569, 3619, 5673, 11823, 11825, 7739, 9789, 7747, 3657, 11855, 7764, 3672, 1626, 11866, 9822, 5728, 3695, 11889, 3720, 13965, 5775, 13968, 3734, 1688, 7834, 13984, 9892, 3755, 5803, 1710, 5823, 1735, 1748, 14038, 14042, 3805, 1765, 3816, 12008, 14059, 3824, 12033, 7948, 1806, 3868, 3872, 5931, 12081, 3891, 1850, 14140, 5949, 3902, 1868, 10082, 10099, 6004, 12151, 6015, 6016, 3971, 1925, 12175, 8085, 12183, 8092, 3997, 8099, 8113, 14264, 12231, 14280, 4046, 8145, 4055, 8151, 12250, 4059, 8155, 6110, 12254, 10211, 8165, 10222, 8178, 12275, 4084, 2037, 12278], '3': [12289, 6660, 9220, 9734, 10762, 523, 10251, 12810, 2574, 6670, 6161, 7701, 3606, 9239, 8728, 10265, 2074, 8219, 30, 12318, 3618, 549, 5669, 1063, 8741, 8233, 5674, 7211, 10280, 13361, 13876, 5688, 569, 10298, 12345, 6204, 6716, 7228, 12347, 8768, 9792, 13374, 6725, 9798, 5703, 4680, 12869, 5707, 8779, 12366, 9808, 10832, 1108, 12373, 12375, 10329, 2656, 3169, 617, 14446, 10357, 3190, 6263, 5752, 7287, 12415, 14975, 1153, 130, 12418, 6276, 12419, 9352, 13453, 143, 6800, 146, 2707, 9362, 12440, 4250, 9884, 9373, 10396, 3232, 1697, 10914, 9891, 164, 5800, 5631, 3245, 3248, 1713, 690, 1205, 2743, 4279, 2233, 2746, 7358, 9406, 706, 11459, 13508, 8902, 12998, 5834, 2763, 3788, 2767, 720, 3279, 12495, 12499, 5333, 6876, 227, 2788, 741, 4323, 5354, 5866, 12013, 8942, 6383, 5874, 760, 2811, 5883, 2303, 6405, 3336, 6922, 269, 2317, 8973, 9495, 6936, 11545, 5914, 2843, 6938, 6429, 6433, 8993, 9507, 2340, 6436, 8998, 8999, 13606, 13101, 3377, 11570, 10547, 4404, 13111, 5944, 2361, 13113, 4924, 2877, 9535, 833, 6467, 4420, 5956, 9539, 12612, 13127, 13129, 9036, 2387, 2902, 7511, 2906, 11102, 2403, 9573, 2409, 13168, 3443, 2933, 2422, 4471, 9079, 9590, 10613, 14199, 2940, 11132, 6014, 3457, 4482, 14212, 5511, 5003, 5004, 13196, 13199, 1937, 3476, 2966, 2459, 1951, 7585, 13731, 2468, 6564, 2982, 3495, 4520, 6057, 5546, 7594, 10663, 12708, 3509, 2486, 2487, 12730, 1470, 6078, 6597, 12229, 4552, 12746, 6096, 9681, 2514, 9171, 10707, 12241, 11222, 6618, 13274, 2524, 5597, 3038, 11231, 12256, 13791, 3559, 7657, 11242, 3051, 3564, 6126, 8687, 6131, 1013, 12791, 5624, 4602, 4607], '4': [2561, 2562, 8193, 10756, 7686, 1543, 5127, 10248, 12295, 14346, 11788, 526, 527, 4629, 4118, 12314, 4123, 13852, 11294, 543, 1056, 1569, 4129, 5156, 3623, 14887, 2601, 42, 5680, 8243, 5684, 13369, 11322, 10811, 12348, 3647, 8255, 8767, 10816, 7749, 5702, 12870, 4680, 1609, 5195, 7756, 7245, 4686, 7759, 9294, 593, 3669, 11352, 1625, 4185, 1115, 8282, 8795, 10330, 14941, 3680, 4706, 3683, 6754, 11877, 3687, 4711, 9327, 7796, 14453, 14964, 4219, 13948, 7805, 6270, 1152, 8320, 5254, 9862, 13446, 11916, 8334, 13966, 7312, 3729, 1682, 7826, 9363, 11927, 152, 3737, 4249, 4761, 10394, 159, 7328, 9375, 3750, 7334, 7336, 10409, 4271, 9903, 11953, 7859, 9911, 7352, 1212, 9412, 1733, 3785, 7375, 1746, 7892, 5845, 4314, 733, 11997, 3807, 224, 12000, 7394, 230, 4328, 1770, 10475, 11499, 12011, 3822, 1775, 1264, 3824, 6898, 14067, 5366, 7927, 767, 2304, 4353, 770, 5379, 7939, 7941, 12544, 11015, 12040, 12547, 266, 1805, 11537, 9491, 6934, 7958, 12056, 12165, 13083, 11036, 12573, 5408, 10016, 11553, 6435, 11043, 7974, 4391, 11049, 7980, 301, 11567, 5938, 7475, 12085, 5430, 13111, 1336, 5433, 13113, 828, 10046, 11073, 1858, 7496, 1353, 9544, 7499, 4428, 8525, 10568, 12109, 14156, 8018, 14163, 3925, 6997, 13657, 12122, 8029, 4446, 11613, 7008, 4449, 10593, 8035, 7524, 13706, 14174, 14186, 7532, 12140, 12144, 373, 13686, 7543, 1402, 7553, 899, 3460, 4997, 5508, 3463, 392, 904, 3465, 3467, 3979, 4489, 4490, 8587, 3984, 11665, 7058, 7571, 11156, 12684, 9622, 3481, 3995, 5531, 9117, 9630, 8097, 11681, 8611, 420, 12196, 14757, 5031, 7592, 14760, 427, 1452, 2989, 430, 5549, 8109, 9133, 11186, 4531, 8116, 438, 442, 8635, 14732, 5568, 9664, 5570, 4547, 11203, 12225, 8647, 12232, 12744, 1995, 1998, 3025, 2514, 2003, 8145, 14804, 6105, 12763, 6109, 5086, 4575, 9699, 3556, 10725, 998, 5609, 1002, 11245, 3566, 9710, 1010, 12786, 10746, 10748, 11775], '5': [1, 7683, 5127, 3083, 12815, 8720, 9746, 20, 8212, 4118, 8728, 2585, 7710, 5151, 6180, 550, 1575, 2086, 9769, 10279, 8235, 12838, 8242, 11314, 12339, 6710, 10807, 2104, 1593, 10296, 12858, 7229, 12352, 1090, 1606, 2119, 3659, 588, 2125, 13390, 10833, 595, 3155, 5716, 2134, 3159, 12373, 3161, 12883, 11867, 1118, 12386, 1125, 3175, 5224, 12393, 1643, 12908, 8303, 5747, 629, 5237, 7286, 8310, 8311, 1658, 635, 10357, 10363, 10875, 2175, 5759, 641, 12933, 3209, 1163, 2188, 2189, 143, 1679, 7312, 9874, 2195, 10388, 10901, 11412, 10909, 1696, 5793, 9376, 9380, 9893, 12455, 168, 4264, 6825, 2219, 6828, 5293, 7852, 175, 3760, 689, 4785, 8368, 180, 9392, 2742, 10423, 13487, 185, 6652, 11435, 1215, 9411, 12485, 2758, 3789, 719, 9937, 5843, 13523, 5333, 13527, 9944, 2777, 11996, 7902, 10974, 9441, 11505, 246, 1271, 1270, 3321, 6903, 12534, 13558, 5885, 13566, 3839, 9985, 2819, 13059, 5387, 271, 2319, 9999, 2834, 8470, 793, 6940, 285, 1310, 6433, 1314, 3363, 13089, 295, 8490, 12587, 13106, 1331, 5947, 3388, 9019, 5951, 832, 2880, 12099, 6985, 9034, 13137, 10578, 6995, 5975, 13658, 13149, 5985, 357, 13672, 4978, 371, 1395, 13173, 886, 8055, 11640, 1920, 388, 6536, 13705, 13195, 2444, 8079, 913, 13717, 5527, 3993, 3994, 12188, 9117, 3487, 11169, 7075, 3494, 11687, 10665, 3498, 4010, 5548, 10667, 11181, 5040, 6581, 12216, 6588, 10172, 11196, 8128, 3524, 1477, 4037, 967, 7620, 9671, 10182, 13764, 12750, 6607, 13774, 7126, 9174, 10198, 12407, 13786, 11227, 7132, 11231, 13282, 11748, 13290, 9707, 5613, 4081, 5107, 13811, 12792, 3577, 4090, 1532, 5629]}
AP21988;AP21988;AP21988;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP21989;AP21989;AP21989;;;;;;;;;;;;116;;;235;;;351;0;0;351;{'1': [], '2': [], '3': [1827, 1692, 8558], '4': [1139, 14149, 11141, 8143], '5': [6360, 6101]}
AP21990;AP21990;AP21990;;;30;;;240;;;;;;;;;30;;;300;0;0;300;{'1': [624], '2': [12953, 9118, 12951], '3': [], '4': [], '5': [12606]}
AP21991;AP21991;AP21991;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [8403], '4': [], '5': [2769]}
