codigo_neg;codigo_negociado;codigo_negociado_norm;codigo_cum;codigo_cum_norm;cantidad_total_1;cantidad_parcial_1;cantidad_pendiente_1;cantidad_total_2;cantidad_parcial_2;cantidad_pendiente_2;cantidad_total_3;cantidad_parcial_3;cantidad_pendiente_3;cantidad_total_4;cantidad_parcial_4;cantidad_pendiente_4;cantidad_total_5;cantidad_parcial_5;cantidad_pendiente_5;total_entregado_total;total_entregado_parcial;total_pendiente;;matched_rows_per_source
AP21791;AP21791;AP21791;;;406;5;;374;4;;263;17;;304;21;;66;;;1413;47;0;1460;{'1': [7169, 12161, 9340, 1169, 2965, 3606, 6807, 10648, 1689, 10649, 10650, 10651, 541, 10652, 8863, 2464, 13082, 13083, 3491, 13084, 13603, 14498, 7991, 4920, 7992, 7993, 7994, 11066, 190, 11714, 5838, 3027, 2133, 11480, 4443, 3165, 4062, 5341, 6368, 11742, 482, 6884, 489, 2922, 7787, 14313, 12398, 12399, 1264, 9208, 1916, 1278], '2': [7936, 1537, 3463, 3464, 3465, 4616, 1934, 8206, 10512, 5905, 1687, 281, 1570, 12584, 559, 2226, 10291, 5173, 9398, 6840, 14648, 14971, 6076, 8381, 192, 10305, 7492, 9284, 4679, 5707, 5708, 11091, 9684, 2133, 10453, 2008, 6872, 6106, 14937, 862, 6239, 6495, 10846, 9186, 11876, 11877, 11878, 11879, 11880, 4588, 2287, 14959, 9073, 14197, 9974, 13945, 5627], '3': [8324, 7813, 7941, 7819, 4492, 3218, 14874, 8605, 801, 547, 7462, 7337, 8111, 8245, 12987, 5692, 3261, 1341, 3902, 1728, 1984, 10044, 11839, 1604, 12480, 13116, 4807, 13764, 6473, 6218, 8138, 716, 13765, 8149, 598, 3030, 8412, 2781, 11615, 3300, 1254, 13430, 11899, 3709, 3071], '4': [3586, 3716, 9604, 6542, 9486, 12306, 3351, 8474, 7835, 6812, 3741, 157, 1055, 9376, 678, 4775, 9000, 6442, 14763, 2095, 4786, 7986, 695, 9271, 5179, 5180, 5181, 11965, 4551, 3274, 6994, 12244, 8021, 5974, 6231, 9688, 13145, 9050, 7771, 9565, 7518, 10599, 4328, 10600, 10601, 3053, 750, 11121, 14961, 3450], '5': [3873, 2857, 4543, 5002, 3418, 303, 4463, 1297, 5268, 1685, 2614, 3541, 2490, 1119]}
AP21792;AP21792;AP21792;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP21793;AP21793;AP21793;;;;;;;;;;;;2;;;;;;2;0;0;2;{'1': [], '2': [], '3': [], '4': [4619], '5': []}
AP21799;AP21799;AP21799;;;760;90;;1330;240;;1035;;;660;60;;360;90;;4145;480;0;4625;{'1': [6537, 9994, 14483, 1556, 3481, 14363, 10653, 10654, 14633, 4526, 950, 7995, 6222, 2639, 1491, 9815, 5342, 5343, 9449, 4718, 12400, 9715], '2': [2432, 4992, 7552, 7937, 7938, 12805, 2187, 3098, 6683, 8734, 10398, 11167, 4396, 14509, 2102, 10040, 9663, 7620, 7752, 7626, 5709, 11214, 7123, 3030, 13654, 602, 2405, 5861, 12518, 11881, 11882, 11883, 3053, 496, 14192, 11126, 10236, 14718], '3': [390, 12175, 5013, 6051, 176, 3892, 10045, 10046, 12738, 13766, 583, 4171, 5707, 5837, 4686, 12628, 3546, 3935, 7908, 2028, 1007, 1781], '4': [13474, 4547, 7558, 103, 12456, 12587, 4236, 2096, 14512, 4116, 3094, 1752, 5182], '5': [4419, 5033, 3147, 1873, 1329, 1074, 5012, 3065, 3226, 894]}
AP21800;AP21800;AP21800;;;210;;;240;30;;60;60;;110;;;80;30;;700;120;0;820;{'1': [5344, 14836, 13984, 3463], '2': [7939, 106, 3212, 11884, 2676, 13241, 13373, 9471], '3': [9579, 12437, 30, 10455, 9406], '4': [11492, 4841, 1684, 14055], '5': [4249, 2269, 4151]}
AP21806;AP21806;AP21806;;;6;;;19;1;;10;1;;14;;;10;;;59;2;0;61;{'1': [11043, 614, 1104, 4976, 11765, 4094], '2': [1569, 2434, 6916, 3845, 3687, 4040, 8103, 11367, 12999, 13611, 10520, 570, 14844, 1566, 2687], '3': [12386, 4460, 3660, 3855, 8021, 13493, 11454, 3518], '4': [6306, 11781, 6567, 2954, 4780, 12814, 6136, 9785, 12922, 12540, 5183], '5': [4609, 2152, 3340, 3628, 4150, 4474, 507]}
AP21813;AP21813;AP21813;;;2534;660;;2775;890;;1758;1050;;2350;1173;;510;360;;9927;4133;0;14060;{'1': [9348, 9095, 9748, 2710, 9110, 11799, 9883, 12060, 11037, 13085, 10655, 6944, 13086, 3618, 13087, 13088, 13089, 9896, 13993, 2354, 14774, 6583, 6199, 13754, 14462, 7996, 9149, 12093, 191, 192, 14013, 2246, 967, 9801, 9164, 1617, 3411, 5844, 6621, 14176, 5345, 5346, 5347, 1636, 5348, 5349, 2663, 6632, 14442, 6636, 10095, 9329, 12401, 9587, 10227, 8568, 7035, 13950, 9087], '2': [8320, 11138, 7428, 9349, 9477, 10628, 14344, 2441, 3466, 3467, 3979, 7177, 7310, 9743, 10258, 11030, 7576, 13852, 12701, 14753, 2467, 12707, 9637, 14246, 14885, 40, 7464, 14248, 6189, 14894, 14000, 12594, 8756, 8245, 10551, 319, 6591, 8383, 4678, 6854, 7622, 5325, 5456, 9424, 596, 7381, 10327, 6240, 12513, 611, 5988, 11109, 7142, 3047, 9062, 5865, 14822, 2667, 11885, 11886, 11887, 11888, 11889, 11890, 11891, 11892, 11893, 11894, 8312, 8442, 5501], '3': [3841, 8577, 3845, 8719, 1808, 2833, 5777, 2964, 1687, 9243, 8223, 7968, 12831, 7206, 12713, 13098, 172, 1583, 9525, 11574, 12469, 5176, 7355, 12351, 10049, 10050, 10051, 10052, 13767, 13768, 13769, 6474, 6219, 6220, 14927, 8016, 4433, 983, 5597, 2143, 7263, 9062, 12265, 4205, 7662, 13421, 3441, 6909, 11391], '4': [3329, 7297, 3971, 3718, 14857, 1553, 9086, 1555, 14870, 9495, 8989, 12066, 1573, 9513, 4396, 6316, 13870, 6319, 2098, 1844, 4408, 6201, 6779, 957, 14910, 12096, 5185, 5186, 5187, 5188, 5189, 1608, 14920, 4811, 9035, 1357, 8269, 8143, 12499, 10196, 1877, 6229, 14423, 12894, 4575, 7776, 11871, 14817, 1894, 6375, 872, 12010, 10603, 3054, 1135, 3188, 3829, 4731, 764, 1534], '5': [1825, 3074, 1315, 2243, 2885, 2822, 39, 3077, 3843, 4298, 3692, 17, 87, 1976, 4057]}
AP21814;AP21814;AP21814;;;38;23;;23;6;;26;;;27;13;;16;15;;130;57;0;187;{'1': [4480, 9098, 8468, 3994, 6814, 1699, 7719, 1962, 11058, 9785, 9791, 3397, 8647, 457, 6607, 3042, 2407, 7791, 3828, 3190], '2': [9377, 1540, 9735, 6857, 10607, 10897, 9687, 4509], '3': [10048, 10880, 11751, 2474, 2380, 1965, 12335, 6900, 11029, 13278, 11607, 2428, 14909, 2142, 10047], '4': [5184, 6848, 9058, 9990, 4935, 10602, 14987, 2317, 7406, 2097, 7893, 7256, 2649, 9658, 14012, 12095], '5': [1025, 2148, 2252, 2924, 756, 3700, 695, 1530, 2111]}
AP21819;AP21819;AP21819;;;40;12;;47;7;;27;5;;9;6;;8;7;;131;37;0;168;{'1': [9344, 6152, 7432, 2832, 8340, 13844, 5783, 922, 1691, 6811, 13850, 14109, 10657, 13090, 6951, 11818, 9775, 9137, 4402, 5684, 2870, 14780, 3391, 7103, 1221, 4679, 6346, 598, 14552, 729, 1499, 1115, 9564, 5727, 5350, 5351, 3816, 8315, 9978, 7163, 8573, 6527], '2': [2816, 14083, 9732, 14596, 12935, 651, 3468, 3469, 7695, 14096, 13466, 411, 5661, 4384, 3235, 6694, 1328, 7729, 11186, 10178, 8517, 9157, 11335, 13253, 13516, 7770, 9570, 12411, 6892, 373, 11895, 11896, 6779], '3': [14852, 14600, 12312, 11289, 1319, 2216, 10792, 11948, 7983, 5177, 1594, 9532, 962, 14146, 10056, 13771, 5324, 6221, 5326, 6222, 11865, 4057, 12791, 761], '4': [1634, 9346, 11710, 14150, 12300, 3214, 9276, 1296, 2099, 7162, 6395, 6364, 8766], '5': [1794, 2054, 2442, 2123, 4747, 3982, 4308, 2615, 121, 4283, 2974]}
AP21821;AP21821;AP21821;;;;1;;;;;;;;;;;;;;0;1;0;1;{'1': [5669], '2': [], '3': [], '4': [], '5': []}
AP21826;AP21826;AP21826;;;16;11;;30;32;;20;9;;14;8;;5;7;;85;67;0;152;{'1': [5632, 10656, 2979, 8743, 11336, 5673, 8617, 11369, 1743, 5009, 9045, 1814, 951, 952, 14138, 3037, 13655, 4991], '2': [3841, 10113, 7940, 6674, 9874, 12819, 406, 2204, 3999, 3103, 3108, 7076, 4902, 5928, 8364, 2477, 7085, 6837, 1848, 1208, 1209, 1466, 3003, 14911, 4417, 1858, 5964, 3279, 3926, 8791, 14551, 14426, 863, 4835, 4200, 3177, 7150, 12787, 9463, 4728, 11004], '3': [12428, 12943, 3100, 1567, 14627, 2105, 5693, 4169, 13770, 13267, 3284, 14041, 2011, 2399, 3173, 12528, 114, 501, 119, 14459, 4607], '4': [11649, 9602, 8133, 3303, 2439, 9223, 4268, 10604, 13935, 4657, 338, 5619, 9107, 3896, 442, 4347, 5628, 9790], '5': [4962, 2693, 1670, 391, 652, 4475, 4444, 3773]}
AP21827;AP21827;AP21827;;;;;;;;;1;;;5;;;;;;6;0;0;6;{'1': [], '2': [], '3': [14028], '4': [7328, 4545, 4940], '5': []}
AP21828;AP21828;AP21828;;;7;2;;3;;;;2;;8;6;;6;3;;24;13;0;37;{'1': [8937, 6499, 2647], '2': [4875], '3': [13480], '4': [4133, 12683, 3311, 6481, 11511, 9852, 3901], '5': [116, 3631]}
AP21829;AP21829;AP21829;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP21830;AP21830;AP21830;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP21831;AP21831;AP21831;;;;;;;1;;;1;;;;;;2;;0;4;0;4;{'1': [], '2': [12673], '3': [13263], '4': [], '5': [4920]}
AP21834;AP21834;AP21834;;;180;;;150;270;;360;210;;30;480;;60;;;780;960;0;1740;{'1': [2760, 14117, 3709], '2': [577, 7757, 3310, 9806, 13105, 6419, 14424], '3': [8389, 10053, 1959, 10054, 10055, 13034, 1779, 7221, 5529], '4': [13664, 14114, 13796, 11687, 14121, 8141, 7407, 277, 10106], '5': [1764]}
AP21838;AP21838;AP21838;;;396;60;;166;64;;359;60;;25;;;90;60;;1036;244;0;1280;{'1': [10203, 2537, 5163, 14480, 12113, 4500, 13818, 7803, 7775], '2': [14594, 5667, 2083, 13604, 11209, 11497, 2763, 12654, 10033, 12829, 6974, 3263], '3': [12407, 647, 682, 8906, 2927, 4085, 9686, 7671, 13559], '4': [10334], '5': [5006, 974, 414]}
AP21850;AP21850;AP21850;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [14691], '5': []}
AP21847;AP21847;AP21847;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP21855;AP21855;AP21855;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP21856;AP21856;AP21856;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP21870;AP21870;AP21870;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP21873;AP21873;AP21873;;;9;;;;;;1;;;2;;;;;;12;0;0;12;{'1': [193, 194, 13091, 13092], '2': [], '3': [13772], '4': [11122], '5': []}
AP21874;AP21874;AP21874;;;3965;330;;3312;210;;3135;1665;;2180;1530;;1320;900;;13912;4635;0;18547;{'1': [11397, 3210, 13582, 11410, 5915, 14623, 10658, 10659, 10660, 10661, 10662, 10663, 1448, 10664, 9258, 10665, 428, 429, 2092, 9134, 10666, 1716, 8500, 12086, 6844, 8254, 13887, 1856, 3904, 706, 195, 196, 197, 198, 8387, 10176, 5961, 4426, 13766, 5068, 14669, 14792, 14033, 13093, 14420, 12407, 13094, 2913, 5352, 8424, 1002, 14058, 1392, 7537, 12402, 12403, 6516, 11509, 12404, 12405, 12406, 11772, 11901], '2': [11904, 11905, 2946, 1795, 11906, 4741, 11907, 14979, 397, 13453, 2320, 4752, 8466, 10004, 2713, 2073, 33, 291, 6052, 10148, 13861, 14501, 4138, 3118, 4408, 1595, 9916, 3902, 3778, 8259, 14155, 5710, 9942, 1495, 9050, 6235, 4189, 4445, 12895, 864, 865, 4451, 4455, 10727, 2793, 11902, 11903, 6642, 11897, 11898, 11899, 11900, 11901, 2558, 6143], '3': [11282, 13336, 8218, 7708, 12836, 555, 7724, 12845, 11312, 13360, 14904, 5178, 5179, 7743, 2117, 9289, 6223, 592, 6224, 4188, 4703, 8295, 13415, 4201, 11369, 7275, 4717, 12911, 8826, 8841, 9363, 14997, 3237, 11950, 14514, 4789, 3254, 3770, 10438, 4812, 2774, 1259, 2795, 4855, 3844, 9495, 7452, 9501, 1833, 2860, 1838, 1346, 13123, 3909, 10057, 5450, 10058, 10059, 10060, 10061, 14670, 13144, 9569, 354, 1891, 8550, 8040, 3433, 366, 9075, 4470, 1913, 3456, 2947, 12173, 7063, 14748, 5534, 9118, 1453, 6074, 4031, 14784, 1987, 13773, 13774, 13775, 13776, 11729, 12760, 2015, 480, 998, 1517, 1011, 3061, 12279, 5115], '4': [4124, 30, 12839, 14386, 2100, 2101, 14393, 9786, 11836, 13888, 13889, 14403, 5190, 5191, 5192, 7758, 3175, 9837, 13937, 1652, 633, 13948, 14463, 132, 3212, 4239, 3243, 12979, 9404, 11461, 6350, 6353, 3800, 6887, 242, 7432, 3852, 6925, 1300, 12564, 1814, 6937, 8475, 8476, 12575, 292, 14119, 1836, 304, 10033, 13107, 5949, 7998, 13634, 12624, 4436, 3413, 7014, 10605, 10606, 10607, 10608, 10609, 11123, 11124, 11125, 3460, 2982, 10156, 3505, 6077, 1478, 6097, 12248, 4576, 3041, 3049, 9706, 7659, 6653], '5': [2051, 390, 265, 3338, 2834, 4501, 3222, 2844, 3358, 4897, 295, 3240, 2859, 823, 1209, 1210, 4921, 189, 4031, 1600, 3270, 2119, 715, 3789, 3537, 3154, 5201, 4313, 1247, 3040, 3298, 4963, 1380, 357, 999, 3561, 875, 1134, 3711, 4207, 4847, 5102, 4599, 3455]}
AP21876;AP21876;AP21876;;;23;;;8;;;6;;;7;;;3;;;47;0;0;47;{'1': [10400, 10401, 10402, 10403, 12743, 7408, 3890, 11797, 4891, 10399], '2': [11498, 6960, 14224, 4217, 6554, 4285], '3': [2561, 12065, 7741, 6854, 10615, 14407, 12361, 1388, 5264, 10897, 10995, 11988, 14069, 9687, 11032, 14138, 2589, 6911], '4': [2657, 1924, 14661, 2566, 11623, 3691, 11375, 2357, 599, 11483, 5469, 2717, 6942, 10335], '5': [3592, 3290]}
AP21881;AP21881;AP21881;;;210;;;30;;;60;;;;150;;60;;;360;150;0;510;{'1': [1696, 9517, 6608], '2': [11908], '3': [2017], '4': [1539, 12419, 1725], '5': [601]}
AP21889;AP21889;AP21889;;;;;;;;;;;;;;;28;;;28;0;0;28;{'1': [], '2': [], '3': [6975], '4': [], '5': [3649]}
AP21891;AP21891;AP21891;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [2412], '5': []}
AP21903;AP21903;AP21903;;;2790;240;;1560;570;;1410;480;;1770;360;;630;90;;8160;1740;0;9900;{'1': [13824, 8324, 11780, 14086, 9607, 14219, 14099, 5780, 13857, 11554, 4515, 13987, 13095, 13096, 13097, 10667, 10668, 10669, 942, 3512, 7997, 7998, 7999, 8000, 8896, 9025, 2759, 199, 14539, 8529, 11474, 5589, 9048, 9304, 5353, 7789, 1776, 11121, 9847, 14201], '2': [9473, 1412, 389, 7941, 7942, 11909, 11910, 11911, 5003, 13317, 3981, 1556, 10903, 9372, 2589, 6436, 10277, 12968, 1707, 7473, 5947, 8387, 3786, 6483, 14301, 866, 8422, 8550, 3952, 4596, 5364, 10100, 3326], '3': [1280, 13185, 13058, 5767, 4617, 1162, 5522, 12563, 5396, 5015, 5032, 8360, 5681, 13500, 11326, 6475, 462, 10062, 10063, 6225, 10064, 10065, 2903, 5851, 740, 5865, 13296, 7795, 8311], '4': [4357, 6409, 9354, 4749, 4259, 36, 9638, 3626, 175, 3761, 13493, 1336, 12344, 6202, 61, 3263, 13250, 5193, 5194, 13516, 7245, 221, 4446, 9184, 12517, 7144, 6258, 9459, 10610, 10611, 11126, 7167], '5': [2820, 1926, 135, 2888, 4744, 1614, 5175, 2970]}
AP21904;AP21904;AP21904;;;90;;;330;60;;180;150;;;120;;;30;;600;360;0;960;{'1': [5000], '2': [9088, 2977, 11235, 4562, 13112, 3832, 7420], '3': [775, 5325, 9456, 9620, 3903, 5048, 3544, 3871], '4': [10056, 11937, 86, 11359], '5': [2184]}
AP21909;AP21909;AP21909;;;20;;;9;;;10;;;15;;;16;;;70;0;0;70;{'1': [200, 10057, 9229, 7567, 14515, 14874], '2': [2340, 629, 2182], '3': [11280, 14586, 3572, 14726], '4': [13036, 6786, 3124, 10614], '5': [3352, 5187, 3918, 1880, 666]}
AP21906;AP21906;AP21906;;;;;;1;;;;;;;;;1;;;2;0;0;2;{'1': [], '2': [11912], '3': [6993, 7117], '4': [], '5': [858]}
AP21911;AP21911;AP21911;;;4;;;3;;;4;;;5;;;;;;16;0;0;16;{'1': [11843, 8523, 14803, 10670], '2': [8418, 1531, 10766], '3': [10066, 579, 12212, 575], '4': [14260, 10613, 10612, 9721, 8925], '5': []}
AP21912;AP21912;AP21912;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP21913;AP21913;AP21913;;;5;;;6;;;;;;;;;;;;11;0;0;11;{'1': [8001], '2': [6636, 383], '3': [], '4': [], '5': []}
AP21922;AP21922;AP21922;;;210;;;;;;;;;30;30;;;;;240;30;0;270;{'1': [8002, 8003], '2': [], '3': [], '4': [4091, 13980], '5': []}
AP21924;AP21924;AP21924;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP21927;AP21927;AP21927;;;2;1;;;;;;;;;;;1;;;3;1;0;4;{'1': [5636, 1654], '2': [], '3': [], '4': [5597], '5': [1935]}
AP21935;AP21935;AP21935;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP21942;AP21942;AP21942;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP21947;AP21947;AP21947;;;840;210;;930;345;;750;525;;1020;240;;90;;;3630;1320;0;4950;{'1': [2939, 2987, 3180, 8236, 11916, 4591, 10671, 3124, 14132, 3099, 9852], '2': [12930, 516, 2308, 4100, 8324, 11913, 3855, 4243, 3225, 14491, 2333, 5279, 5930, 5056, 3923, 9815, 9178, 13290, 3307, 1907, 6398], '3': [14850, 1161, 27, 3751, 2349, 942, 944, 3888, 1089, 6859, 7124, 7903, 5731, 5476, 10467, 11108, 629, 1016, 3065], '4': [9217, 11779, 4105, 3599, 12694, 541, 4638, 2731, 8879, 11593, 3148, 6096, 11865, 3802, 219, 8674, 13285, 1512, 13548, 125], '5': [2306]}
AP21948;AP21948;AP21948;;;210;;;60;;;;;;;;;;;;270;0;0;270;{'1': [2985, 13098, 1230, 1231, 10672], '2': [11914, 7943], '3': [5313, 5274, 14354, 5260], '4': [11456, 2665, 5579, 11700, 11319], '5': []}
AP21951;AP21951;AP21951;;;;;;150;120;;;60;;60;;;;;;210;180;0;390;{'1': [], '2': [13502, 1652, 3076, 518], '3': [7274], '4': [11681, 3394, 8779], '5': []}
AP21952;AP21952;AP21952;;;;30;;;;;;60;;;60;;;;;0;150;0;150;{'1': [6571], '2': [], '3': [11317, 7837], '4': [2824, 12934], '5': []}
AP21954;AP21954;AP21954;;;;;;180;;;;;;60;;;;;;240;0;0;240;{'1': [], '2': [14294], '3': [], '4': [13062], '5': []}
AP21972;AP21972;AP21972;;;;;;20;;;;;;;;;;;;20;0;0;20;{'1': [], '2': [4551], '3': [], '4': [], '5': []}
AP21974;AP21974;AP21974;;;8;2;;9;;;3;4;;12;1;;1;1;;33;8;0;41;{'1': [13100, 13101, 13102, 3469, 10030], '2': [9445, 6344, 13161, 11919, 11920, 8565], '3': [56, 5402, 6226], '4': [152, 3194, 8477, 6285], '5': [4041, 2287]}
AP21976;AP21976;AP21976;;;90;;;;;;;;;;;;;;;90;0;0;90;{'1': [3527], '2': [], '3': [], '4': [], '5': []}
AP21977;AP21977;AP21977;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP23105;AP23105;AP23105;;;64;21;;39;15;;31;6;;28;9;;8;6;;170;57;0;227;{'1': [2436, 6410, 8717, 13709, 9616, 7194, 12068, 14122, 12076, 13103, 13104, 13105, 10674, 10675, 10676, 10677, 9654, 11315, 13360, 13361, 13362, 13363, 13364, 8127, 12095, 10306, 11459, 3663, 14417, 4819, 3797, 10838, 10839, 14050, 5355, 5356, 5357, 5358, 5359, 4081, 3827, 11894, 12408, 12409, 12410, 12411, 12412], '2': [6784, 7553, 1019, 11921, 11922, 531, 11923, 5785, 1950, 11294, 5160, 11310, 11314, 14009, 7745, 8009, 8010, 8011, 8012, 4045, 6354, 12889, 13919, 4577, 6894, 8815, 11120, 12158, 12533, 13944, 3577, 3578, 3579, 1020, 1021, 1022], '3': [11649, 5006, 9233, 10643, 6294, 10286, 10287, 10288, 11826, 6579, 5180, 5181, 1727, 3521, 7491, 2507, 2127, 8655, 13778, 10069, 10070, 10071, 6745, 13918, 13919, 2155, 11260], '4': [12418, 644, 6533, 12304, 2578, 13845, 12438, 8600, 5671, 7217, 2102, 3141, 2502, 11641, 5195, 5196, 14930, 10839, 10840, 3295, 3296, 10212, 11751, 3699, 7283, 11127, 11128, 11129], '5': [4704, 161, 4928, 1164, 1678, 110, 977]}
AP21986;AP21986;AP21986;;;30;;;660;120;;1320;750;;990;480;;480;120;;3480;1470;0;4950;{'1': [14977], '2': [12640, 13377, 6343, 4807, 9930, 10387, 11924, 1302, 10105, 5755], '3': [4352, 5504, 13062, 140, 12301, 11663, 8092, 3486, 1568, 11043, 7590, 4398, 11822, 3505, 3764, 12340, 2620, 5182, 11075, 11587, 12484, 14790, 2504, 11595, 3918, 5078, 10840, 12248, 4826, 11866, 5088, 1509, 7653, 12903, 13029, 12521, 3694, 4080, 8310, 1402, 1404], '4': [1666, 2946, 1668, 12547, 1287, 4617, 7950, 4255, 418, 4135, 7336, 6447, 1210, 189, 1727, 960, 11848, 3530, 3153, 1490, 6492, 1631, 9443, 6377, 237, 13945, 12667, 4861], '5': [131, 4410, 3666, 3987, 3412, 3510, 2167, 1562, 891]}
